,선수명,경기수,전체 출전시간,득점 전체,득점 평균,2점슛 성공,2점슛 시도,2점슛 성공률,3점슛 성공,3점슛 시도,3점슛 성공률,자유투 성공,자유투 시도,자유투 성공률,공격 리바운드,수비 리바운드,평균 리바운드,전체 어시스트,평균 어시스트,스틸,블록,덩크슛 성공,덩크슛 시도,파울(자유튜유),파울(자유투무),IDF,테크니컬 파울,굿디펜스,속공,FBF,턴오버,팀 리바운드,팀 턴오버,대회년도,대학교,대회명
1174,오승준,1.0,0:06:19,0.0,0.0,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,2.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,연세대학교,MBC배 대학리그
1175,오승준,1.0,0:00:00,0.0,0.0,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,연세대학교,대학농구리그
1176,오승현,16.0,3:01:34,56.0,3.0,13.0,29.0,44.80%,10.0,27.0,37.00%,0.0,1.0,0.00%,7.0,15.0,1.0,5.0,0.3,8.0,3.0,0.0,0.0,11.0,11.0,0.0,0.0,9.0,4.0,3.0,9.0,0.0,0.0,2013.0,단국대학교,대학농구리그
1177,오승현,3.0,0:23:30,9.0,3.0,3.0,5.0,60.00%,0.0,2.0,0.00%,3.0,4.0,75.00%,1.0,0.0,0.0,1.0,0.3,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,2013.0,단국대학교,MBC배 대학리그
1178,오승현,16.0,2:13:56,23.0,1.0,5.0,9.0,55.60%,2.0,18.0,11.10%,7.0,8.0,87.50%,4.0,5.0,0.0,3.0,0.2,3.0,1.0,0.0,0.0,11.0,8.0,0.0,0.0,4.0,2.0,1.0,8.0,0.0,0.0,2014.0,단국대학교,대학농구리그
1179,오승현,3.0,0:11:44,5.0,1.0,1.0,2.0,50.00%,1.0,3.0,33.30%,0.0,0.0,0.00%,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2014.0,단국대학교,MBC배 대학리그
1180,오승현,16.0,3:57:30,81.0,5.0,29.0,58.0,50.00%,4.0,19.0,21.10%,11.0,17.0,64.70%,24.0,21.0,2.0,7.0,0.4,10.0,7.0,0.0,0.0,9.0,12.0,0.0,0.0,10.0,7.0,2.0,11.0,0.0,0.0,2015.0,단국대학교,대학농구리그
1181,오승현,4.0,0:43:32,8.0,2.0,4.0,14.0,28.60%,0.0,3.0,0.00%,0.0,0.0,0.00%,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2015.0,단국대학교,MBC배 대학리그
1182,오승훈,16.0,4:24:19,55.0,3.0,18.0,41.0,43.90%,5.0,22.0,22.70%,4.0,15.0,26.70%,17.0,24.0,2.0,3.0,0.2,7.0,1.0,0.0,0.0,19.0,20.0,0.0,0.0,5.0,3.0,3.0,11.0,0.0,0.0,2014.0,조선대학교,대학농구리그
1183,오승훈,3.0,0:24:43,4.0,1.0,1.0,4.0,25.00%,0.0,3.0,0.00%,2.0,3.0,66.70%,2.0,4.0,2.0,2.0,0.7,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2014.0,조선대학교,MBC배 대학리그
1184,오인준,14.0,0:01:59,0.0,0.0,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018.0,명지대학교,대학농구리그
1185,오인준,11.0,0:09:36,0.0,0.0,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2019.0,명지대학교,대학농구리그
1186,오인준,3.0,0:15:14,4.0,1.0,2.0,3.0,66.70%,0.0,2.0,0.00%,0.0,0.0,0.00%,1.0,2.0,1.0,1.0,0.3,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2019.0,명지대학교,MBC배 대학리그
1187,오인준,3.0,0:02:41,0.0,0.0,0.0,0.0,0.00%,0.0,1.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,명지대학교,대학농구리그
1188,오인준,3.0,1:02:09,11.0,3.0,1.0,7.0,14.30%,3.0,8.0,37.50%,0.0,0.0,0.00%,1.0,8.0,3.0,4.0,1.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2020.0,명지대학교,대학농구리그
1189,오인준,3.0,0:27:37,13.0,4.0,5.0,8.0,62.50%,1.0,4.0,25.00%,0.0,0.0,0.00%,1.0,3.0,1.0,2.0,0.7,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,2021.0,명지대학교,대학농구리그
1190,오인준,3.0,0:24:55,13.0,4.0,2.0,3.0,66.70%,3.0,6.0,50.00%,0.0,0.0,0.00%,3.0,0.0,1.0,2.0,0.7,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2021.0,명지대학교,대학농구리그
1191,오인호,1.0,0:05:40,2.0,2.0,1.0,2.0,50.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.0,한양대학교,MBC배 대학리그
1192,오인호,2.0,0:07:53,0.0,0.0,0.0,2.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000.0,한양대학교,MBC배 대학리그
1193,오준교,3.0,0:12:44,5.0,1.0,0.0,0.0,0.00%,1.0,2.0,50.00%,2.0,2.0,100.00%,0.0,2.0,0.0,1.0,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2009.0,연세대학교,MBC배 대학리그
1194,오준교,3.0,0:34:49,9.0,3.0,3.0,4.0,75.00%,1.0,4.0,25.00%,0.0,0.0,0.00%,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2010.0,연세대학교,MBC배 대학리그
1195,오준교,22.0,2:03:54,40.0,1.0,15.0,24.0,62.50%,2.0,10.0,20.00%,4.0,5.0,80.00%,5.0,6.0,0.0,16.0,0.7,8.0,3.0,0.0,0.0,6.0,4.0,0.0,0.0,2.0,7.0,2.0,10.0,5.0,2.0,2011.0,연세대학교,대학농구리그
1196,오준교,5.0,0:26:35,2.0,0.0,0.0,1.0,0.00%,0.0,5.0,0.00%,2.0,2.0,100.00%,1.0,3.0,0.0,1.0,0.2,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2011.0,연세대학교,MBC배 대학리그
1197,오준석,16.0,2:57:54,49.0,3.0,5.0,12.0,41.70%,10.0,37.0,27.00%,9.0,12.0,75.00%,4.0,12.0,1.0,3.0,0.2,7.0,0.0,0.0,0.0,11.0,21.0,0.0,0.0,9.0,1.0,1.0,11.0,0.0,1.0,2016.0,명지대학교,대학농구리그
1198,오준석,3.0,0:07:15,4.0,1.0,2.0,2.0,100.00%,0.0,4.0,0.00%,0.0,0.0,0.00%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,명지대학교,MBC배 대학리그
1199,오준석,13.0,1:23:30,31.0,2.0,8.0,13.0,61.50%,1.0,15.0,6.70%,12.0,14.0,85.70%,7.0,14.0,1.0,8.0,0.6,7.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,1.0,4.0,0.0,5.0,1.0,0.0,2017.0,명지대학교,대학농구리그
1200,오준석,8.0,0:45:52,7.0,0.0,1.0,3.0,33.30%,1.0,13.0,7.70%,2.0,2.0,100.00%,4.0,2.0,0.0,4.0,0.5,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2018.0,명지대학교,대학농구리그
1201,오준석,3.0,0:04:33,0.0,0.0,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2018.0,명지대학교,MBC배 대학리그
1202,오창현,16.0,0:38:20,8.0,0.0,1.0,1.0,100.00%,0.0,5.0,0.00%,6.0,8.0,75.00%,4.0,5.0,0.0,5.0,0.3,5.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,6.0,4.0,0.0,2017.0,경희대학교,대학농구리그
1203,오창현,5.0,0:00:54,0.0,0.0,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017.0,경희대학교,MBC배 대학리그
1204,오태윤,3.0,0:16:29,2.0,0.0,1.0,2.0,50.00%,0.0,3.0,0.00%,0.0,0.0,0.00%,0.0,2.0,0.0,1.0,0.3,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1999.0,한양대학교,MBC배 대학리그
1205,오태윤,1.0,0:02:10,0.0,0.0,0.0,1.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,한양대학교,MBC배 대학리그
1206,우덕무,1.0,0:03:33,1.0,1.0,0.0,0.0,0.00%,0.0,0.0,0.00%,1.0,2.0,50.00%,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2009.0,성균관대학교,MBC배 대학리그
1207,우덕무,22.0,0:27:05,4.0,0.0,2.0,8.0,25.00%,0.0,1.0,0.00%,0.0,0.0,0.00%,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2011.0,성균관대학교,대학농구리그
1208,우덕무,3.0,0:00:00,0.0,0.0,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,성균관대학교,MBC배 대학리그
1209,우병훈,16.0,3:19:33,48.0,3.0,12.0,34.0,35.30%,4.0,19.0,21.10%,12.0,22.0,54.50%,18.0,26.0,2.0,9.0,0.6,11.0,6.0,0.0,0.0,12.0,7.0,0.0,0.0,0.0,3.0,1.0,8.0,1.0,0.0,2017.0,성균관대학교,대학농구리그
1210,우병훈,3.0,0:08:45,0.0,0.0,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017.0,성균관대학교,MBC배 대학리그
1211,우병훈,11.0,1:42:28,14.0,1.0,5.0,15.0,33.30%,1.0,6.0,16.70%,1.0,2.0,50.00%,7.0,18.0,2.0,4.0,0.4,3.0,2.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,1.0,2018.0,성균관대학교,대학농구리그
1212,우병훈,5.0,1:10:41,11.0,2.0,4.0,12.0,33.30%,1.0,6.0,16.70%,0.0,2.0,0.00%,4.0,16.0,4.0,2.0,0.4,4.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2018.0,성균관대학교,MBC배 대학리그
1213,우진욱,1.0,0:01:33,0.0,0.0,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,단국대학교,MBC배 대학리그
1214,우진욱,2.0,0:49:59,35.0,17.0,10.0,13.0,76.90%,3.0,14.0,21.40%,6.0,10.0,60.00%,6.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2003.0,단국대학교,MBC배 대학리그
1215,우진욱,1.0,0:01:54,0.0,0.0,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,단국대학교,MBC배 대학리그
1216,우진욱,4.0,1:28:59,16.0,4.0,6.0,13.0,46.20%,0.0,5.0,0.00%,4.0,8.0,50.00%,4.0,10.0,3.0,1.0,0.3,4.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,2005.0,단국대학교,MBC배 대학리그
1217,우호균,3.0,0:17:52,6.0,2.0,0.0,0.0,0.00%,2.0,5.0,40.00%,0.0,2.0,0.00%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2007.0,조선대학교,MBC배 대학리그
1218,우호균,2.0,0:18:19,1.0,0.0,0.0,1.0,0.00%,0.0,5.0,0.00%,1.0,2.0,50.00%,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2008.0,조선대학교,MBC배 대학리그
1219,우호균,2.0,0:10:45,7.0,3.0,0.0,0.0,0.00%,2.0,6.0,33.30%,1.0,2.0,50.00%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2009.0,조선대학교,MBC배 대학리그
1220,우호균,2.0,0:35:34,3.0,1.0,0.0,1.0,0.00%,1.0,8.0,12.50%,0.0,0.0,0.00%,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2010.0,조선대학교,MBC배 대학리그
1221,원종원,1.0,0:00:00,0.0,0.0,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,경희대학교,대학농구리그
1222,원종원,5.0,0:00:00,0.0,0.0,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,경희대학교,MBC배 대학리그
1223,유건우,2.0,0:00:00,0.0,0.0,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,한양대학교,대학농구리그
1224,유경식,3.0,1:15:08,13.0,4.0,2.0,4.0,50.00%,2.0,10.0,20.00%,3.0,4.0,75.00%,2.0,6.0,2.0,3.0,1.0,5.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,2010.0,동국대학교,MBC배 대학리그
1225,유경식,21.0,6:19:44,89.0,4.0,21.0,53.0,39.60%,12.0,44.0,27.30%,11.0,19.0,57.90%,22.0,36.0,2.0,18.0,0.9,21.0,2.0,0.0,0.0,31.0,25.0,0.0,0.0,18.0,9.0,11.0,24.0,0.0,0.0,2011.0,동국대학교,대학농구리그
1226,유경식,3.0,1:22:41,17.0,5.0,4.0,12.0,33.30%,3.0,15.0,20.00%,0.0,0.0,0.00%,3.0,12.0,5.0,6.0,2.0,5.0,1.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,2011.0,동국대학교,MBC배 대학리그
1227,유경식,19.0,9:38:44,153.0,8.0,39.0,86.0,45.30%,20.0,59.0,33.90%,15.0,22.0,68.20%,25.0,54.0,4.0,26.0,1.4,39.0,5.0,0.0,0.0,30.0,24.0,0.0,0.0,13.0,20.0,7.0,24.0,5.0,2.0,2012.0,동국대학교,대학농구리그
1228,유경식,3.0,1:13:16,17.0,5.0,5.0,9.0,55.60%,2.0,5.0,40.00%,1.0,1.0,100.00%,5.0,5.0,3.0,4.0,1.3,4.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,2.0,0.0,2.0,0.0,1.0,2012.0,동국대학교,MBC배 대학리그
1229,유경식,16.0,7:06:10,112.0,7.0,30.0,56.0,53.60%,11.0,43.0,25.60%,19.0,29.0,65.50%,25.0,49.0,4.0,23.0,1.4,22.0,3.0,0.0,0.0,22.0,31.0,0.0,0.0,12.0,12.0,3.0,28.0,25.0,12.0,2013.0,동국대학교,대학농구리그
1230,유경식,3.0,1:39:53,30.0,10.0,10.0,23.0,43.50%,2.0,9.0,22.20%,4.0,6.0,66.70%,6.0,11.0,5.0,3.0,1.0,5.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,2.0,2.0,2.0,6.0,6.0,4.0,2013.0,동국대학교,MBC배 대학리그
1231,유광식,4.0,0:44:45,11.0,2.0,3.0,6.0,50.00%,1.0,4.0,25.00%,2.0,4.0,50.00%,1.0,4.0,1.0,1.0,0.3,3.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2004.0,명지대학교,MBC배 대학리그
1232,유광식,6.0,0:59:41,15.0,2.0,5.0,8.0,62.50%,1.0,5.0,20.00%,2.0,2.0,100.00%,1.0,5.0,1.0,3.0,0.5,4.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2005.0,명지대학교,MBC배 대학리그
1233,유광식,6.0,3:12:09,74.0,12.0,17.0,32.0,53.10%,10.0,26.0,38.50%,10.0,14.0,71.40%,6.0,18.0,4.0,11.0,1.8,9.0,6.0,0.0,0.0,7.0,12.0,0.0,0.0,9.0,0.0,0.0,11.0,0.0,0.0,2007.0,명지대학교,MBC배 대학리그
1234,유기상,3.0,0:53:43,26.0,8.0,7.0,18.0,38.90%,3.0,11.0,27.30%,3.0,4.0,75.00%,5.0,4.0,3.0,5.0,1.7,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2020.0,연세대학교,대학농구리그
1235,유기상,3.0,0:59:48,35.0,11.0,4.0,7.0,57.10%,7.0,20.0,35.00%,6.0,7.0,85.70%,1.0,3.0,1.0,4.0,1.3,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2020.0,연세대학교,대학농구리그
1236,유기상,3.0,1:16:24,29.0,9.0,7.0,11.0,63.60%,2.0,20.0,10.00%,9.0,10.0,90.00%,7.0,7.0,4.0,9.0,3.0,1.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2021.0,연세대학교,대학농구리그
1237,유기상,3.0,1:04:13,32.0,10.0,7.0,15.0,46.70%,5.0,14.0,35.70%,3.0,4.0,75.00%,7.0,1.0,2.0,5.0,1.7,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,2021.0,연세대학교,대학농구리그
1238,유대철,5.0,0:49:17,9.0,1.0,3.0,5.0,60.00%,1.0,3.0,33.30%,0.0,0.0,0.00%,0.0,3.0,0.0,1.0,0.2,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,2012.0,동국대학교,대학농구리그
1239,유대철,2.0,0:01:06,0.0,0.0,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,동국대학교,대학농구리그
1240,유대철,3.0,0:19:34,5.0,1.0,1.0,5.0,20.00%,1.0,2.0,50.00%,0.0,0.0,0.00%,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,2013.0,동국대학교,MBC배 대학리그
1241,유대철,6.0,0:00:00,0.0,0.0,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,동국대학교,대학농구리그
1242,유대철,2.0,0:07:54,3.0,1.0,0.0,2.0,0.00%,1.0,1.0,100.00%,0.0,0.0,0.00%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,동국대학교,MBC배 대학리그
1243,유대철,1.0,0:00:00,0.0,0.0,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,동국대학교,MBC배 대학리그
1244,유상준,4.0,0:17:45,12.0,3.0,6.0,8.0,75.00%,0.0,5.0,0.00%,0.0,0.0,0.00%,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2015.0,고려대학교,대학농구리그
1245,유상준,11.0,0:08:40,0.0,0.0,0.0,2.0,0.00%,0.0,1.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2016.0,고려대학교,대학농구리그
1246,유상준,4.0,0:04:31,2.0,0.0,1.0,2.0,50.00%,0.0,2.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2016.0,고려대학교,MBC배 대학리그
1247,유상준,3.0,0:00:00,0.0,0.0,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,고려대학교,MBC배 대학리그
1248,유승원,1.0,0:03:24,0.0,0.0,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,동국대학교,MBC배 대학리그
1249,유승원,1.0,0:03:10,0.0,0.0,0.0,1.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001.0,동국대학교,MBC배 대학리그
1250,유예준,16.0,0:46:31,22.0,1.0,4.0,9.0,44.40%,3.0,9.0,33.30%,5.0,11.0,45.50%,2.0,8.0,0.0,6.0,0.4,1.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,1.0,7.0,0.0,0.0,2017.0,조선대학교,대학농구리그
1251,유용진,1.0,0:01:07,0.0,0.0,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2010.0,한양대학교,MBC배 대학리그
1252,유용진,11.0,2:08:13,49.0,4.0,7.0,15.0,46.70%,11.0,31.0,35.50%,2.0,2.0,100.00%,5.0,10.0,1.0,4.0,0.4,3.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,4.0,3.0,3.0,3.0,1.0,0.0,2011.0,한양대학교,대학농구리그
1253,유용진,14.0,3:45:40,72.0,5.0,9.0,13.0,69.20%,17.0,65.0,26.20%,3.0,6.0,50.00%,10.0,20.0,2.0,3.0,0.2,11.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,4.0,5.0,7.0,5.0,1.0,0.0,2012.0,한양대학교,대학농구리그
1254,유용진,3.0,1:18:15,18.0,6.0,2.0,7.0,28.60%,4.0,19.0,21.10%,2.0,2.0,100.00%,0.0,7.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,2.0,1.0,2.0,7.0,0.0,0.0,2012.0,한양대학교,MBC배 대학리그
1255,유용진,16.0,7:28:38,158.0,9.0,17.0,42.0,40.50%,40.0,124.0,32.30%,4.0,8.0,50.00%,11.0,28.0,2.0,1.0,0.1,11.0,3.0,0.0,0.0,25.0,19.0,0.0,0.0,12.0,6.0,7.0,10.0,0.0,0.0,2013.0,한양대학교,대학농구리그
1256,유용진,5.0,1:46:05,9.0,1.0,3.0,10.0,30.00%,1.0,26.0,3.80%,0.0,2.0,0.00%,1.0,6.0,1.0,2.0,0.4,4.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,3.0,1.0,3.0,0.0,0.0,2013.0,한양대학교,MBC배 대학리그
1257,유재성,22.0,1:27:56,18.0,0.0,8.0,11.0,72.70%,0.0,1.0,0.00%,2.0,2.0,100.00%,4.0,11.0,0.0,4.0,0.2,5.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,3.0,3.0,2.0,10.0,0.0,0.0,2012.0,단국대학교,대학농구리그
1258,유재성,3.0,0:03:21,0.0,0.0,0.0,1.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,단국대학교,MBC배 대학리그
1259,유재성,14.0,2:18:02,22.0,1.0,11.0,27.0,40.70%,0.0,6.0,0.00%,0.0,0.0,0.00%,3.0,16.0,1.0,10.0,0.7,10.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,4.0,6.0,3.0,6.0,0.0,0.0,2013.0,단국대학교,대학농구리그
