,선수명,경기수,전체 출전시간,득점 전체,득점 평균,2점슛 성공,2점슛 시도,2점슛 성공률,3점슛 성공,3점슛 시도,3점슛 성공률,자유투 성공,자유투 시도,자유투 성공률,공격 리바운드,수비 리바운드,평균 리바운드,전체 어시스트,평균 어시스트,스틸,블록,덩크슛 성공,덩크슛 시도,파울(자유튜유),파울(자유투무),테크니컬 파울,굿디펜스,속공,FBF,턴오버,팀 리바운드,팀 턴오버,대회년도,대학교
136,김광철,1.2839947,1.4507104,1.3495151,0.43143997,1.3596454,1.6436256,-0.07282141,0.26881263,0.45128873,0.21005933,2.240955,1.8238933,0.7803592,1.2593186,1.1377372,0.50631064,0.5858351,0.0517289,1.9755206,0.25611725,-0.14352098,-0.15011856,2.0272284,1.5256232,-0.1270635,1.8925374,1.1647506,-0.12352814,2.3776026,0.6175573,2.600922,2016.0,동국대학교
137,김광철,-0.91300625,-0.85791546,-0.70635605,-0.53443694,-0.62890166,-0.68964714,0.8860074,-0.6218826,-0.62587166,-1.0858586,-0.50722766,-0.4886961,0.10347281,-0.65154237,-0.7731915,-0.84734607,-0.6031962,-0.8645425,-0.79292136,-0.49301296,-0.14352098,-0.15011856,-0.92039186,-0.58725953,-0.1270635,-0.7550667,-0.5202168,-0.488042,-0.7082373,-0.35471886,-0.3217548,2013.0,동국대학교
138,김광철,1.4529948,0.8926528,0.24543612,-0.53443694,0.38486743,0.9648554,-0.65408033,-0.2878719,-0.25443706,0.23918109,0.5615101,0.640708,0.27507782,1.0616434,0.14073092,-0.17051773,0.94254446,0.2631762,1.2533183,0.25611725,-0.14352098,-0.15011856,0.41943547,1.7741977,-0.1270635,-0.5659521,-0.09897498,0.6054996,2.4547484,-0.35471886,-0.3217548,2013.0,동국대학교
139,김광철,1.4529948,2.005942,0.9180359,-0.051498495,0.6967964,1.1769711,-0.42058316,0.15747572,-0.068719745,1.0400292,2.4699702,2.039018,0.76446986,1.3252103,2.1762853,0.84472483,1.2398022,0.4746234,1.3736852,0.0688347,-0.14352098,-0.15011856,0.95536643,3.7627933,-0.1270635,1.5143082,0.4626808,0.6054996,2.2233105,-0.35471886,0.40891442,2015.0,동국대학교
140,김국찬,-1.0820063,-0.7875614,-0.4906165,3.168091,-0.5899105,-0.6684355,1.1195046,-0.176535,-0.4030109,1.6855614,-0.2782124,-0.43491495,1.3746209,-0.65154237,-0.7316496,-0.17051773,-0.5437446,-0.15971832,-0.6725543,-0.49301296,-0.14352098,-0.15011856,-0.51844364,-0.9601212,-0.1270635,-0.7550667,-0.37980285,-0.488042,-0.6310913,-0.35471886,-0.3217548,2017.0,중앙대학교
141,김국찬,1.4529948,1.8026755,2.3901412,1.0753579,2.1394677,2.0042224,0.37430084,2.4955509,2.6798966,0.42361882,0.8668637,0.8020514,0.49752873,2.5112622,2.840956,1.5215532,0.11022258,-0.30068314,2.0958877,2.6907904,2.8171012,2.706929,2.4291766,1.6499104,-0.1270635,1.7034228,1.8668202,0.24098574,1.7604345,-0.21582228,-0.3217548,2016.0,중앙대학교
142,김국찬,1.4529948,1.2859339,1.3495151,0.2704605,0.81376976,1.1133363,-0.18708599,1.8275294,2.234175,0.2828637,1.1722174,0.8020514,0.93607485,1.1934268,1.6362404,0.50631064,0.22912571,-0.23020075,1.8551534,1.19253,0.84335303,0.80223066,2.8311248,0.28275102,-0.1270635,0.37962076,0.1818529,-0.12352814,1.2204126,-0.07692568,-0.3217548,2015.0,중앙대학교
143,김국찬,-0.57500607,-0.33737352,-0.41447315,-0.051498495,-0.5119283,-0.5411661,0.2451322,-0.065198086,-0.21729359,0.9381031,-0.3545508,-0.43491495,0.8439166,-0.5197589,-0.3577722,-0.17051773,-0.30593836,0.0517289,-0.43182024,-0.49301296,-0.14352098,-0.15011856,-0.38446093,-0.21439788,-0.1270635,-0.7550667,0.1818529,0.24098574,-0.3996533,-0.35471886,-0.3217548,2014.0,중앙대학교
144,김국찬,-0.74400616,-0.5342089,-0.43985426,0.2704605,-0.3169727,-0.39268512,0.55314976,-0.3992088,-0.105863206,-0.44032642,-0.58356607,-0.65003955,1.3746209,-0.12440832,-0.5239399,0.50631064,-0.48429304,-0.37116557,-0.6725543,-0.3057304,0.349916,0.32605606,-0.25047818,-0.83583397,-0.1270635,-0.7550667,-0.09897498,-0.488042,-0.3225073,-0.35471886,-0.3217548,2015.0,중앙대학교
145,김국찬,-0.57500607,-0.27286607,-0.36371088,0.10948099,-0.27798158,-0.32905042,0.37926885,-0.2878719,0.1912845,-0.4548873,-0.50722766,-0.38113382,-0.43994302,-0.19030008,0.14073092,1.183139,-0.4248415,-0.30068314,-0.31145322,0.25611725,-0.14352098,-0.15011856,-0.11649545,-0.3386851,-0.1270635,-0.18772297,-0.37980285,0.24098574,0.063222684,-0.35471886,-0.3217548,2016.0,중앙대학교
146,김국찬,0.94599456,0.9186702,0.22005498,-0.37345746,-0.08302599,0.010334718,-0.1324377,0.93683416,1.5284492,0.064450584,-0.2782124,-0.27357152,0.31639013,0.2709422,0.7638598,0.16789645,-0.2464868,-0.5121304,1.0125842,-0.118447855,-0.14352098,-0.15011856,0.41943547,1.0284743,-0.1270635,0.37962076,0.32226685,-0.488042,1.0661206,-0.35471886,-0.3217548,2014.0,중앙대학교
147,김국찬,1.1149946,1.2695634,1.7936848,0.9143784,0.85276085,0.92243224,0.11596354,3.0522354,2.5684662,0.7536653,1.1722174,1.0709573,0.5324853,1.5228857,1.760866,0.84472483,2.5477366,1.8137894,1.8551534,1.3798126,1.3367901,1.2784053,0.5534182,0.7798999,-0.1270635,-0.5659521,1.0243366,1.6990412,1.1432666,-0.21582228,0.40891442,2017.0,중앙대학교
148,김기만,-0.068005875,-0.09873496,0.0043154224,0.10948099,-0.23899047,-0.22299255,0.05634724,0.6028234,0.15414104,1.3409541,-0.2782124,-0.11222807,-0.21431422,-0.25619185,-0.5239399,-0.50893193,-0.4248415,-0.5826128,0.29038197,-0.3057304,-0.14352098,-0.15011856,0.01748728,0.53132546,-0.1270635,-0.18772297,-0.37980285,-0.488042,-0.2453613,-0.35471886,-0.3217548,1999.0,고려대학교
149,김기성,-0.74400616,-0.26136777,-0.37640145,0.59241945,-0.47293717,-0.13814628,-1.185659,0.046138823,-0.105863206,0.8555915,-0.50722766,-0.43491495,-0.21431422,-0.12440832,-0.3577722,0.84472483,0.28857726,2.6595783,-0.31145322,-0.49301296,-0.14352098,-0.15011856,-0.38446093,-0.58725953,-0.1270635,0.0013916092,-0.23938891,-0.12352814,0.14036869,0.8953505,1.1395837,2012.0,명지대학교
150,김기성,-0.57500607,-0.89133847,-0.8459523,-1.3393344,-0.78486615,-0.79570496,-2.4276652,-0.6218826,-0.62587166,-1.0858586,-0.7362429,-0.75760186,-1.8032494,-0.71743417,-0.81473345,-1.1857603,-0.6031962,-0.8645425,-0.6725543,-0.49301296,-0.14352098,-0.15011856,-0.78640914,-0.83583397,-0.1270635,-0.5659521,-0.5202168,-0.488042,-0.7082373,-0.35471886,-0.3217548,2009.0,명지대학교
151,김기성,-0.74400616,-0.74098355,-0.7698089,-1.0173753,-0.78486615,-0.7108587,-2.4276652,-0.3992088,-0.5144413,1.3409541,-0.7362429,-0.75760186,-1.8032494,-0.65154237,-0.7316496,-0.84734607,-0.6031962,-0.8645425,-0.6725543,-0.49301296,-0.14352098,-0.15011856,-0.78640914,-0.83583397,-0.1270635,-0.5659521,-0.5202168,-0.488042,-0.7082373,-0.35471886,-0.3217548,2010.0,명지대학교
152,김기성,2.4669952,2.7371564,2.8977637,0.7533989,1.5935922,1.6224141,0.205388,5.3903103,3.9427743,1.0254683,0.103479646,-0.004665773,0.6945567,0.33683398,1.4700726,-0.17051773,1.5965116,0.33365864,1.9755206,-0.118447855,-0.14352098,-0.15011856,0.41943547,1.5256232,-0.1270635,0.5687353,3.8326154,6.073208,1.9147265,1.034247,1.8702528,2011.0,명지대학교
153,김기성,-0.74400616,-0.46892193,-0.71904665,-0.8563959,-0.66789275,-0.43510827,-1.598005,-0.51054573,-0.29158053,-0.60049605,-0.6599045,-0.54247725,-1.0087818,-0.71743417,-0.5239399,-0.50893193,-0.4248415,-0.15971832,-0.5521873,-0.49301296,-0.14352098,-0.15011856,-0.65242636,-0.21439788,-0.1270635,0.0013916092,-0.5202168,1.3345274,-0.6310913,-0.07692568,-0.3217548,2011.0,명지대학교
154,김기성,2.4669952,3.491367,4.014533,1.3973168,3.4651659,3.6375132,0.15073971,4.833626,3.7942004,0.89442044,0.6378485,0.42558342,0.79624856,1.7205609,1.802408,0.16789645,4.2123804,1.743307,2.697723,-0.49301296,-0.14352098,-0.15011856,2.8311248,2.8927827,-0.1270635,1.1360791,4.1134434,2.792583,3.9205225,1.3120403,-0.3217548,2012.0,명지대학교
155,김기윤,-0.74400616,-0.9629593,-0.8459523,-1.3393344,-0.78486615,-0.8169165,-2.4276652,-0.6218826,-0.6630151,-1.0858586,-0.7362429,-0.75760186,-1.8032494,-0.71743417,-0.81473345,-1.1857603,-0.6031962,-0.8645425,-0.79292136,-0.49301296,-0.14352098,-0.15011856,-0.92039186,-0.9601212,-0.1270635,-0.7550667,-0.5202168,-0.488042,-0.8625293,-0.35471886,-0.3217548,2012.0,연세대학교
156,김기윤,2.1289952,1.2738509,1.0195605,-0.21247798,0.6188142,0.39214298,0.71212655,1.159508,1.4913057,0.25374195,1.3248941,1.2860818,0.45621642,-0.12440832,0.5561502,-0.50893193,3.7962193,1.743307,1.4940523,0.63068235,-0.14352098,-0.15011856,1.0893492,2.022772,-0.1270635,0.94696444,1.4455785,1.3345274,1.8375804,4.7844553,3.3315914,2012.0,연세대학교
157,김기윤,2.4669952,1.5148281,0.39772287,-0.69541645,0.2678941,0.37093142,-0.03307721,-0.176535,0.41414526,-0.4160583,1.7065861,1.5549875,0.5610861,-0.3220836,0.8469437,-0.50893193,4.56909,1.9547542,1.6144193,-0.3057304,-0.14352098,-0.15011856,2.295194,2.8927827,-0.1270635,2.081652,1.5859923,3.5216107,3.1490624,-0.35471886,-0.3217548,2011.0,연세대학교
158,김기윤,-0.406006,-0.20358391,-0.26218638,0.10948099,-0.39495495,-0.43510827,0.33455664,0.046138823,0.07985411,0.37022898,-0.12553559,-0.21979037,0.7390469,-0.5856506,-0.39931414,-0.50893193,0.050771017,0.68607074,-0.070719145,-0.49301296,-0.14352098,-0.15011856,-0.38446093,-0.21439788,-0.1270635,0.0013916092,0.041438963,-0.12352814,-0.2453613,1.1731436,2.600922,2013.0,연세대학교
159,김기윤,-0.406006,-0.52933675,-0.6048316,-0.8563959,-0.5509194,-0.6048008,0.55314976,-0.51054573,-0.4030109,-0.39179018,-0.43088922,-0.54247725,1.3746209,-0.5197589,-0.7316496,-0.84734607,-0.12758367,0.2631762,-0.6725543,-0.49301296,-0.14352098,-0.15011856,-0.38446093,-0.3386851,-0.1270635,-0.18772297,-0.23938891,-0.12352814,-0.1682153,0.06197091,0.40891442,2014.0,연세대학교
160,김기윤,1.4529948,0.92831707,0.72767746,-0.21247798,0.42385855,0.4557777,0.14080366,1.159508,0.74843645,0.9575176,0.33249488,0.15667768,0.8153158,-0.19030008,0.22381477,-0.50893193,1.6559632,0.8270356,1.1329513,-0.49301296,-0.14352098,-0.15011856,-0.51844364,2.519921,-0.1270635,0.37962076,1.3051645,-0.488042,0.52609867,0.75645393,-0.3217548,2014.0,연세대학교
161,김기윤,1.4529948,0.7572067,0.39772287,-0.37345746,0.033947367,0.18002728,-0.20695809,0.93683416,0.93415374,0.4964232,0.33249488,0.26423997,0.53884107,-0.4538671,-0.10852065,-0.84734607,1.4776084,0.68607074,0.04964789,-0.49301296,-0.14352098,-0.15011856,0.68740094,1.5256232,-0.1270635,0.7578499,0.7435087,1.3345274,1.1432666,2.4232128,1.8702528,2013.0,연세대학교
162,김기윤,-0.57500607,-0.4226364,-0.6175221,-0.69541645,-0.5899105,-0.58358926,-0.16721389,-0.6218826,-0.5515848,-1.0858586,-0.12553559,-0.27357152,1.0218773,-0.5856506,-0.482398,-0.50893193,0.11022258,1.24993,-0.5521873,-0.49301296,-0.14352098,-0.15011856,-0.25047818,-0.09011065,-0.1270635,0.19050618,-0.09897498,-0.12352814,-0.1682153,-0.35471886,-0.3217548,2011.0,연세대학교
163,김낙현,-0.406006,-0.27013767,-0.51599765,-0.53443694,-0.5119283,-0.4775314,-0.2516703,-0.176535,0.0055671837,-0.008353796,-0.7362429,-0.75760186,-1.8032494,-0.4538671,-0.3577722,-0.17051773,-0.18703523,0.12221134,-0.19108619,-0.3057304,-0.14352098,-0.15011856,-0.65242636,-0.21439788,-0.1270635,-0.7550667,-0.23938891,0.6054996,-0.5539453,1.3120403,-0.3217548,2014.0,고려대학교
164,김낙현,-0.406006,-0.2168362,-0.31294864,-0.051498495,-0.5509194,-0.45631984,-0.67395246,0.26881263,-0.105863206,1.5011237,-0.2782124,-0.38113382,0.9201855,-0.71743417,0.016105136,0.16789645,0.11022258,0.8270356,0.17001493,-0.49301296,-0.14352098,-0.15011856,-0.51844364,-0.3386851,-0.1270635,-0.18772297,-0.37980285,-0.488042,-0.6310913,1.3120403,-0.3217548,2015.0,고려대학교
165,김낙현,1.4529948,1.3069816,0.6642247,-0.21247798,0.5018408,0.28608513,0.72703063,1.048171,1.6027361,0.108133204,-0.12553559,0.10289653,-0.21431422,0.33683398,0.34844056,-0.50893193,0.5263835,-0.01875345,2.697723,-0.3057304,-0.14352098,-0.15011856,1.62528,1.5256232,-0.1270635,1.1360791,0.4626808,-0.12352814,0.21751468,3.1176958,2.600922,2015.0,고려대학교
166,김낙현,-0.406006,0.06058478,-0.18604301,0.2704605,-0.47293717,-0.37147355,-0.53484774,0.26881263,0.11699757,0.7633726,0.17981805,-0.05844692,1.1299249,-0.5197589,-0.23314643,-0.17051773,0.34802884,1.3908949,1.0125842,-0.118447855,-0.14352098,-0.15011856,-0.51844364,-0.21439788,-0.1270635,-0.7550667,-0.37980285,0.24098574,-0.5539453,1.4509369,0.40891442,2017.0,고려대학교
167,김낙현,1.2839947,0.59506106,-0.021065703,-0.69541645,0.033947367,0.010334718,0.2451322,0.046138823,0.37700182,-0.047182795,-0.3545508,-0.27357152,-0.036353488,-0.12440832,0.057647064,-0.50893193,0.050771017,-0.37116557,1.1329513,-0.3057304,-0.14352098,-0.15011856,0.28545275,1.7741977,-0.1270635,0.7578499,0.60309476,-0.488042,0.21751468,3.395489,1.8702528,2014.0,고려대학교
168,김낙현,1.4529948,1.8620185,1.4764206,0.43143997,1.3596454,1.283029,0.33455664,1.2708448,1.4913057,0.33625358,0.94320214,0.8558326,0.52612954,0.7980763,1.0131114,0.16789645,1.2398022,0.4746234,1.8551534,-0.118447855,-0.14352098,-0.15011856,0.41943547,1.6499104,-0.1270635,0.7578499,0.4626808,0.24098574,0.063222684,2.0065231,1.1395837,2016.0,고려대학교
169,김낙현,1.4529948,2.0993903,1.9840432,0.7533989,1.3596454,1.5163562,0.05634724,2.4955509,2.5684662,0.4770087,1.4775709,1.0709573,0.907474,0.20505047,2.0932016,0.50631064,2.9638975,1.8137894,3.0588238,0.0688347,-0.14352098,-0.15011856,0.68740094,1.1527616,-0.1270635,-0.18772297,0.88392264,0.9700135,1.3747045,2.7010062,3.3315914,2017.0,고려대학교
170,김낙현,-0.57500607,-0.30190417,0.0043154224,1.2363374,-0.04403487,-0.28662726,1.3480338,0.046138823,-0.14300667,0.9963466,0.103479646,-0.16600922,1.3746209,-0.71743417,-0.44085607,-0.50893193,-0.30593836,0.0517289,0.29038197,-0.49301296,-0.14352098,-0.15011856,-0.51844364,-0.3386851,-0.1270635,-0.37683752,0.32226685,-0.488042,-0.47679928,0.2008675,-0.3217548,2016.0,고려대학교
171,김대환,-0.91300625,-0.86990094,-0.8459523,-1.3393344,-0.78486615,-0.8169165,-2.4276652,-0.6218826,-0.6630151,-1.0858586,-0.7362429,-0.75760186,-1.8032494,-0.71743417,-0.7731915,-1.1857603,-0.6031962,-0.8645425,-0.79292136,-0.49301296,-0.14352098,-0.15011856,-0.65242636,-0.9601212,-0.1270635,-0.7550667,-0.5202168,-0.488042,-0.7082373,-0.35471886,-0.3217548,1999.0,고려대학교
172,김대환,-0.57500607,-0.6566951,-0.70635605,-1.0173753,-0.62890166,-0.68964714,0.8860074,-0.51054573,-0.47729784,-0.11513355,-0.7362429,-0.75760186,-1.8032494,-0.71743417,-0.56548184,-0.84734607,-0.5437446,-0.65309525,-0.79292136,-0.3057304,-0.14352098,-0.15011856,-0.65242636,-0.4629723,-0.1270635,-0.5659521,-0.5202168,-0.488042,-0.6310913,-0.35471886,-0.3217548,2000.0,고려대학교
173,김도수,-0.57500607,-0.18185407,0.10583992,1.5582963,0.07293849,-0.1169347,0.8860074,0.26881263,0.26557142,0.46730146,-0.201874,-0.21979037,0.42125985,-0.12440832,-0.482398,0.16789645,-0.30593836,0.0517289,-0.070719145,-0.3057304,-0.14352098,-0.15011856,0.15147002,-0.58725953,-0.1270635,-0.37683752,-0.5202168,-0.488042,-0.3225073,-0.35471886,-0.3217548,2003.0,경희대학교
174,김도수,-0.74400616,-0.63808346,-0.6175221,-0.37345746,-0.5899105,-0.6684355,1.1195046,-0.3992088,-0.4030109,0.30227822,-0.58356607,-0.5962584,0.31639013,-0.5856506,-0.6070238,-0.50893193,-0.4248415,-0.15971832,-0.31145322,-0.3057304,-0.14352098,-0.15011856,-0.51844364,-0.3386851,-0.1270635,-0.7550667,-0.5202168,-0.488042,-0.6310913,-0.35471886,-0.3217548,2001.0,경희대학교
175,김도수,-0.57500607,-0.5857564,-0.64290327,-0.69541645,-0.66789275,-0.68964714,0.05634724,-0.3992088,-0.4030109,0.30227822,-0.43088922,-0.54247725,1.3746209,-0.5856506,-0.69010764,-0.84734607,-0.30593836,0.0517289,-0.19108619,-0.49301296,-0.14352098,-0.15011856,-0.38446093,-0.7115468,-0.1270635,-0.18772297,-0.5202168,-0.488042,-0.3996533,-0.35471886,-0.3217548,2000.0,경희대학교
176,김도수,-0.406006,-0.3947676,-0.31294864,-0.051498495,-0.5119283,-0.5623777,0.46869332,0.26881263,0.22842796,0.5303986,-0.43088922,-0.54247725,1.3746209,-0.4538671,-0.39931414,-0.50893193,0.050771017,0.68607074,-0.31145322,0.0688347,-0.14352098,-0.15011856,-0.11649545,-0.58725953,-0.1270635,0.0013916092,-0.5202168,-0.488042,-0.3996533,-0.35471886,-0.3217548,2002.0,경희대학교
177,김동량,-0.23700595,0.02453077,-0.28756753,-0.21247798,-0.04403487,-0.1169347,0.43391714,-0.6218826,-0.6630151,-1.0858586,-0.2782124,-0.32735267,0.58015335,0.4686175,0.34844056,1.183139,-0.48429304,-0.65309525,-0.19108619,1.0052475,-0.14352098,-0.15011856,0.15147002,0.15846379,-0.1270635,0.37962076,-0.5202168,-0.488042,-0.1682153,-0.35471886,-0.3217548,2009.0,동국대학교
178,김동량,-0.74400616,-0.3582264,-0.30025807,0.9143784,-0.04403487,-0.074511565,0.26997232,-0.6218826,-0.6630151,-1.0858586,-0.3545508,-0.32735267,0.18291956,0.8639681,-0.27468836,2.8752098,-0.48429304,-0.37116557,-0.6725543,-0.3057304,-0.14352098,-0.15011856,-0.51844364,-0.3386851,-0.1270635,-0.37683752,-0.5202168,-0.488042,-0.7853833,-0.35471886,-0.3217548,2010.0,동국대학교
179,김동량,-0.57500607,-0.18185407,-0.18604301,0.7533989,0.11192961,-0.010876853,0.5779899,-0.6218826,-0.62587166,-1.0858586,-0.2782124,0.10289653,-0.611548,1.0616434,0.30689862,3.213624,-0.4248415,-0.30068314,-0.5521873,-0.118447855,-0.14352098,-0.15011856,0.01748728,-0.09011065,-0.1270635,0.19050618,-0.5202168,-0.488042,-0.3996533,-0.35471886,-0.3217548,2008.0,동국대학교
180,김동량,-0.74400616,-0.6702397,-0.74442774,-1.0173753,-0.66789275,-0.68964714,0.05634724,-0.6218826,-0.6630151,-1.0858586,-0.58356607,-0.32735267,-1.0087818,-0.38797536,-0.5239399,0.16789645,-0.6031962,-0.8645425,-0.5521873,-0.49301296,-0.14352098,-0.15011856,-0.38446093,-0.58725953,-0.1270635,-0.5659521,-0.5202168,-0.488042,-0.6310913,-0.35471886,-0.3217548,2007.0,동국대학교
181,김동민,-0.068005875,0.043337323,-0.33832976,-0.53443694,-0.12201711,-0.032088425,-0.14734179,-0.6218826,-0.6630151,-1.0858586,-0.2782124,-0.004665773,-0.43994302,0.4686175,-0.06697872,0.50631064,-0.12758367,-0.08923589,-0.5521873,0.25611725,-0.14352098,-0.15011856,1.0893492,0.7798999,-0.1270635,0.37962076,-0.5202168,-0.488042,-0.0910693,-0.35471886,-0.3217548,2007.0,고려대학교
182,김동민,-0.406006,-0.8321904,-0.70635605,-1.0173753,-0.5899105,-0.68964714,1.7106996,-0.6218826,-0.6630151,-1.0858586,-0.6599045,-0.65003955,-0.21431422,-0.5197589,-0.6070238,-0.84734607,-0.5437446,-0.7235776,-0.79292136,-0.49301296,-0.14352098,-0.15011856,-0.65242636,-0.83583397,-0.1270635,-0.5659521,-0.5202168,-0.488042,-0.7082373,-0.35471886,-0.3217548,2005.0,고려대학교
183,김동민,-0.406006,-0.35462096,-0.54137874,-0.69541645,-0.39495495,-0.39268512,0.05634724,-0.6218826,-0.6630151,-1.0858586,-0.43088922,-0.4886961,0.7390469,-0.058516562,-0.15006258,0.50631064,-0.5437446,-0.7235776,-0.5521873,0.44339982,-0.14352098,-0.15011856,0.68740094,-0.21439788,-0.1270635,-0.37683752,-0.5202168,-0.488042,-0.3225073,-0.35471886,-0.3217548,2006.0,고려대학교
184,김동우,-0.406006,-0.25639817,-0.23680526,0.10948099,-0.27798158,-0.15935785,-0.34606278,-0.2878719,-0.25443706,0.23918109,0.25615647,0.31802112,0.26236632,-0.3220836,-0.3162303,-0.17051773,-0.48429304,-0.5826128,-0.31145322,-0.49301296,-0.14352098,-0.15011856,-0.38446093,-0.09011065,-0.1270635,-0.18772297,-0.5202168,-0.488042,0.37180665,-0.35471886,-0.3217548,2006.0,한양대학교
185,김동우,-0.74400616,-0.31983373,-0.37640145,0.59241945,-0.35596383,-0.28662726,-0.24173427,-0.176535,-0.14300667,0.30227822,-0.50722766,-0.43491495,-0.21431422,-0.058516562,-0.44085607,0.84472483,-0.3653899,0.0517289,-0.43182024,-0.3057304,-0.14352098,-0.15011856,-0.51844364,-0.21439788,-0.1270635,-0.7550667,-0.5202168,-0.488042,-0.5539453,-0.35471886,-0.3217548,2010.0,조선대학교
186,김동우,-0.74400616,-0.3188593,-0.31294864,0.9143784,-0.5509194,-0.37147355,-1.0068101,0.38014954,0.22842796,0.73425084,-0.50722766,-0.54247725,0.58015335,-0.4538671,-0.23314643,0.84472483,-0.5437446,-0.65309525,-0.43182024,-0.118447855,-0.14352098,-0.15011856,-0.92039186,-0.9601212,-0.1270635,-0.18772297,-0.37980285,-0.12352814,-0.7082373,-0.35471886,-0.3217548,2011.0,조선대학교
187,김동우,-0.74400616,-0.49006712,-0.33832976,0.7533989,-0.35596383,-0.32905042,-0.05294931,-0.2878719,-0.29158053,0.37022898,-0.049197175,-0.11222807,0.58015335,-0.38797536,-0.27468836,0.84472483,-0.4248415,-0.15971832,-0.6725543,0.44339982,-0.14352098,-0.15011856,-0.51844364,-0.4629723,-0.1270635,0.0013916092,-0.5202168,-0.488042,-0.1682153,-0.35471886,-0.3217548,2000.0,연세대학교
188,김동우,-0.74400616,-0.51150465,-0.5794504,-0.21247798,-0.47293717,-0.5411661,0.6276701,-0.6218826,-0.47729784,-1.0858586,-0.3545508,-0.43491495,0.8439166,-0.71743417,-0.482398,-0.50893193,-0.06813211,1.24993,-0.31145322,-0.49301296,-0.14352098,-0.15011856,-0.65242636,-0.58725953,-0.1270635,-0.7550667,0.041438963,-0.488042,-0.3996533,0.06197091,-0.3217548,2020.0,단국대학교
189,김동우,-0.406006,-0.64597636,-0.70635605,-1.0173753,-0.66789275,-0.7108587,0.55314976,-0.6218826,-0.62587166,-1.0858586,-0.3545508,-0.38113382,0.46575004,-0.5856506,-0.69010764,-0.84734607,-0.5437446,-0.7235776,-0.5521873,-0.3057304,-0.14352098,-0.15011856,-0.38446093,-0.7115468,-0.1270635,-0.37683752,-0.5202168,-0.488042,-0.3225073,-0.35471886,-0.3217548,2003.0,한양대학교
190,김동우,2.4669952,3.5662036,5.7785215,2.3631938,4.517926,4.1465907,0.45875725,5.278973,5.1685085,0.5546667,6.210552,5.9112606,0.5293074,1.5228857,0.9715695,-0.17051773,0.7047382,-0.15971832,2.81809,-0.3057304,-0.14352098,-0.15011856,0.95536643,0.03417657,-0.1270635,2.8381102,5.3771687,4.979666,0.83468264,-0.35471886,-0.3217548,2012.0,조선대학교
191,김동우,-0.74400616,-0.56129813,-0.41447315,0.43143997,-0.5509194,-0.39268512,-0.93725777,-0.3992088,-0.44015437,0.5303986,0.4851717,0.47936457,0.40854836,-0.5197589,-0.69010764,-0.50893193,-0.6031962,-0.8645425,-0.6725543,-0.3057304,-0.14352098,-0.15011856,-0.11649545,-0.4629723,-0.1270635,-0.18772297,-0.5202168,-0.488042,-0.5539453,-0.35471886,-0.3217548,1999.0,연세대학교
192,김동우,-0.91300625,-0.7979878,-0.8459523,-1.3393344,-0.78486615,-0.79570496,-2.4276652,-0.6218826,-0.5515848,-1.0858586,-0.7362429,-0.75760186,-1.8032494,-0.71743417,-0.7316496,-0.84734607,0.11022258,3.3644025,-0.6725543,-0.49301296,-0.14352098,-0.15011856,-0.92039186,-0.83583397,-0.1270635,-0.7550667,-0.5202168,-0.488042,-0.6310913,-0.35471886,-0.3217548,2021.0,단국대학교
193,김동우,-0.23700595,-0.2087484,-0.40178257,-0.53443694,-0.12201711,-0.1169347,0.13086762,-0.6218826,-0.5515848,-1.0858586,-0.6599045,-0.54247725,-1.0087818,0.0073751947,-0.6485657,-0.50893193,-0.2464868,-0.15971832,-0.31145322,-0.49301296,-0.14352098,-0.15011856,-0.11649545,0.15846379,-0.1270635,-0.18772297,-0.5202168,-0.488042,-0.0910693,-0.35471886,-0.3217548,2005.0,한양대학교
194,김동우,-0.74400616,-0.55701065,-0.23680526,1.2363374,-0.12201711,-0.20178099,0.4835974,-0.176535,-0.105863206,0.21005933,-0.58356607,-0.54247725,-0.21431422,-0.19030008,-0.6485657,0.16789645,-0.5437446,-0.65309525,-0.31145322,-0.49301296,-0.14352098,-0.15011856,-0.65242636,-0.83583397,-0.1270635,-0.18772297,0.32226685,0.24098574,-0.7853833,-0.35471886,-0.3217548,2012.0,조선대학교
195,김동우,2.4669952,3.505204,3.3800051,1.0753579,2.2954323,2.7254155,-0.07778943,4.165604,5.985665,0.079011455,2.7753239,2.3079236,0.761292,1.6546692,2.1762853,0.16789645,0.16967414,-0.44164798,3.9013932,0.8179649,-0.14352098,-0.15011856,1.4912974,2.6442082,-0.1270635,3.0272248,2.288062,6.073208,0.91182864,-0.35471886,-0.3217548,2011.0,조선대학교
196,김동우,-0.57500607,-0.36875024,-0.41447315,-0.051498495,-0.27798158,-0.28662726,0.15570775,-0.51054573,-0.5144413,0.12754771,-0.3545508,-0.43491495,0.8439166,-0.3220836,-0.6070238,-0.50893193,-0.2464868,0.19269377,-0.070719145,-0.49301296,-0.14352098,-0.15011856,-0.11649545,-0.21439788,-0.1270635,-0.18772297,-0.5202168,-0.488042,-0.1682153,-0.35471886,-0.3217548,2004.0,한양대학교
