,선수명,경기수,전체 출전시간,득점 전체,득점 평균,2점슛 성공,2점슛 시도,2점슛 성공률,3점슛 성공,3점슛 시도,3점슛 성공률,자유투 성공,자유투 시도,자유투 성공률,공격 리바운드,수비 리바운드,평균 리바운드,전체 어시스트,평균 어시스트,스틸,블록,덩크슛 성공,덩크슛 시도,파울(자유튜유),파울(자유투무),테크니컬 파울,굿디펜스,속공,FBF,턴오버,팀 리바운드,팀 턴오버,대회년도,대학교
160,김기태,-0.39281067,-0.6512455,-0.5813571,-0.7536515,-0.54772234,-0.5799793,-1.23067,-0.43505692,-0.4727603,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.5511302,-0.593892,-0.72335607,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.64114577,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.6300682,-0.35651937,-0.2684201,2018.0,상명대학교
161,김기태,-0.56873155,-0.6300213,-0.53159595,-0.7536515,-0.4656624,-0.53831595,2.1761982,-0.43505692,-0.4727603,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.5511302,-0.51254714,-0.72335607,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.64114577,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.6300682,-0.35651937,-0.2684201,2019.0,건국대학교
162,김기태,-0.56873155,-0.6512455,-0.5813571,-0.7536515,-0.54772234,-0.5799793,-1.23067,-0.43505692,-0.4727603,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.5511302,-0.593892,-0.72335607,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.64114577,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.6300682,-0.35651937,-0.2684201,2020.0,건국대학교
163,김기태,1.1904773,-0.6512455,-0.5813571,-0.7536515,-0.54772234,-0.5799793,-1.23067,-0.43505692,-0.4727603,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.5511302,-0.593892,-0.72335607,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.64114577,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.6300682,-0.35651937,-0.2684201,2018.0,상명대학교
164,김기태,1.7182399,-0.6512455,-0.5813571,-0.7536515,-0.54772234,-0.5799793,-1.23067,-0.43505692,-0.4727603,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.5511302,-0.593892,-0.72335607,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.64114577,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.6300682,-0.35651937,-0.2684201,2019.0,건국대학교
165,김기태,-0.56873155,-0.630314,-0.53159595,-0.7536515,-0.4656624,-0.49665266,0.47276422,-0.43505692,-0.4727603,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.5511302,-0.593892,-0.72335607,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.64114577,-0.6033648,-0.124685906,-0.47883502,-0.13414168,-0.39023393,-0.6300682,-0.35651937,-0.2684201,2021.0,건국대학교
166,김기태,-0.56873155,-0.63792545,-0.5813571,-0.7536515,-0.54772234,-0.5799793,-1.23067,-0.43505692,-0.4727603,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.5511302,-0.593892,-0.72335607,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.64114577,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.4950073,-0.35651937,-0.2684201,2020.0,건국대학교
167,김기훈,-0.74465245,-0.6512455,-0.5813571,-0.7536515,-0.54772234,-0.5799793,-1.23067,-0.43505692,-0.4727603,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.5511302,-0.593892,-0.72335607,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.64114577,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.6300682,-0.35651937,-0.2684201,2014.0,조선대학교
168,김기훈,-0.56873155,-0.6512455,-0.5813571,-0.7536515,-0.54772234,-0.5799793,-1.23067,-0.43505692,-0.4727603,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.5511302,-0.593892,-0.72335607,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.64114577,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.6300682,-0.35651937,-0.2684201,2015.0,조선대학교
169,김기훈,-0.21688978,-0.5635676,-0.5813571,-0.7536515,-0.54772234,-0.45498937,-1.23067,-0.43505692,-0.4727603,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.4124099,-0.593892,-0.72335607,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.11789962,-0.122086234,-0.124685906,-0.47883502,-0.43599334,0.17970644,-0.6300682,-0.35651937,-0.2684201,2014.0,조선대학교
170,김기훈,1.542319,-0.52492493,-0.5813571,-0.7536515,-0.54772234,-0.5799793,-1.23067,-0.43505692,-0.4727603,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.4124099,-0.593892,-0.72335607,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.46673036,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.6300682,-0.35651937,-0.2684201,2015.0,조선대학교
171,김낙호,-0.92057335,-0.6468542,-0.5813571,-0.7536515,-0.54772234,-0.5799793,-1.23067,-0.43505692,-0.41610515,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.5511302,-0.593892,-0.72335607,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.64114577,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.6300682,-0.35651937,-0.2684201,2003.0,조선대학교
172,김남건,-0.56873155,-0.27096647,-0.4320736,-0.3311792,-0.38360244,-0.37166277,0.1320774,-0.43505692,-0.1328295,-0.69230264,-0.19091861,-0.32321662,1.7677482,-0.27368966,-0.26851252,0.21004596,-0.22978544,0.042704865,-0.3503292,-0.368265,-0.07178532,-0.09591649,0.05651576,-0.28251243,-0.124685906,-0.14439434,-0.43599334,-0.39023393,-0.08982463,0.24948426,-0.2684201,2015.0,성균관대학교
173,김남건,1.7182399,2.4136746,2.0311038,0.51376534,1.1755363,1.8781554,-0.017824821,3.0101733,3.2664783,0.5185364,0.9250446,0.99065965,0.7957881,1.9458343,2.1718333,0.67674696,0.12979011,-0.3020919,4.4362025,-0.368265,-0.07178532,-0.09591649,1.8006696,1.9634542,-0.124685906,4.2033343,0.46956164,-0.39023393,2.3412714,4.1885076,3.5230827,2015.0,성균관대학교
174,김남건,-0.39281067,0.2321201,0.5133885,1.5699462,0.35493693,0.37827662,0.39781314,0.9047549,0.8303077,0.65603095,-0.35034192,-0.32321662,0.40645957,0.0037508307,0.21955663,0.67674696,0.12979011,0.5599,0.8983313,-0.368265,-0.07178532,-0.09591649,-0.292315,1.3217494,-0.124685906,1.8622496,0.16770999,0.7496468,-0.08982463,0.24948426,2.2592483,2016.0,성균관대학교
175,김남건,1.7182399,3.6496544,5.0416546,2.2036545,3.719394,4.0029836,0.3807788,5.3069935,6.7790966,0.3455594,4.5917807,3.8373919,1.2232327,2.6394355,2.334523,0.67674696,2.7666774,0.9046969,5.4767528,-0.368265,-0.07178532,-0.09591649,2.3239157,3.2468638,-0.124685906,0.8589276,5.902891,4.169289,2.4763322,3.5825043,2.2592483,2017.0,성균관대학교
176,김남건,-0.56873155,0.039492253,0.2645827,1.5699462,0.026697205,0.21162342,0.0230576,0.52195144,0.4337218,0.6959487,0.28735134,0.33372155,0.7467817,0.0037508307,-0.18716767,0.67674696,0.12979011,0.9046969,0.274001,-0.368265,-0.07178532,-0.09591649,-0.11789962,0.35919234,-0.124685906,-0.14439434,0.7714133,0.7496468,0.7205407,0.24948426,-0.2684201,2017.0,성균관대학교
177,김남건,-0.56873155,-0.6032349,-0.5813571,-0.7536515,-0.54772234,-0.49665266,-1.23067,-0.43505692,-0.4727603,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.5511302,-0.593892,-0.72335607,-0.34964395,-0.3020919,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.64114577,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.6300682,-0.35651937,-0.2684201,2014.0,성균관대학교
178,김남건,1.7182399,2.737746,2.503835,0.7250015,2.2423153,3.0030646,0.11504305,2.6273699,2.3033412,0.75804305,0.7656213,0.55270094,1.2232327,2.6394355,1.5210744,0.67674696,0.7290827,-0.0434943,1.9388816,-0.368265,-0.07178532,-0.09591649,1.8006696,3.4072902,7.60247,3.5344532,-0.43599334,1.8895276,2.3412714,0.24948426,-0.2684201,2016.0,성균관대학교
179,김다운,-0.040968895,0.7316937,0.76219434,1.1474738,0.5190568,0.7949096,0.11163618,0.33054978,-0.019519236,1.5253513,2.0410078,1.6475978,1.2232327,1.1135128,0.46359122,1.143448,-0.34964395,-0.3882911,0.06589094,0.12758447,-0.07178532,-0.09591649,-0.292315,0.35919234,-0.124685906,1.5278089,-0.43599334,-0.39023393,0.31535804,-0.35651937,-0.2684201,2007.0,명지대학교
180,김대경,-0.56873155,-0.5765948,-0.33255127,-0.11994307,-0.4656624,-0.45498937,-0.09618279,-0.05225357,-0.18948463,1.0818205,-0.19091861,-0.32321662,1.7677482,-0.5511302,-0.593892,-0.72335607,-0.46950248,-0.56068945,-0.3503292,-0.368265,-0.07178532,-0.09591649,-0.46673036,-0.6033648,-0.124685906,-0.47883502,0.46956164,-0.39023393,-0.6300682,-0.35651937,-0.2684201,2017.0,성균관대학교
181,김대경,-0.56873155,-0.6512455,-0.5813571,-0.7536515,-0.54772234,-0.5799793,-1.23067,-0.43505692,-0.4727603,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.5511302,-0.593892,-0.72335607,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.64114577,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.6300682,-0.35651937,-0.2684201,2018.0,성균관대학교
182,김대경,-0.56873155,-0.54248977,-0.50671536,-0.5424153,-0.54772234,-0.53831595,-1.23067,-0.24365525,-0.35945,1.5253513,-0.50976527,-0.542196,-0.95482904,-0.5511302,-0.51254714,-0.72335607,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.46673036,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.6300682,-0.35651937,-0.2684201,2018.0,성균관대학교
183,김대욱,-0.56873155,-0.6512455,-0.5813571,-0.7536515,-0.54772234,-0.5799793,-1.23067,-0.43505692,-0.4727603,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.5511302,-0.593892,-0.72335607,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.64114577,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.6300682,-0.35651937,-0.2684201,2019.0,동국대학교
184,김대욱,-0.39281067,-0.6512455,-0.5813571,-0.7536515,-0.54772234,-0.5799793,-1.23067,-0.43505692,-0.4727603,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.5511302,-0.593892,-0.72335607,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.64114577,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.6300682,-0.35651937,-0.2684201,2017.0,동국대학교
185,김대욱,-0.21688978,-0.6512455,-0.5813571,-0.7536515,-0.54772234,-0.5799793,-1.23067,-0.43505692,-0.4727603,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.5511302,-0.593892,-0.72335607,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.64114577,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.6300682,-0.35651937,-0.2684201,2019.0,동국대학교
186,김대욱,1.542319,-0.5345856,-0.5813571,-0.7536515,-0.54772234,-0.53831595,-1.23067,-0.43505692,-0.41610515,-0.69230264,-0.50976527,-0.32321662,-0.95482904,-0.4124099,-0.26851252,-0.72335607,0.00993159,-0.3020919,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.46673036,-0.44293863,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.3599464,-0.35651937,-0.2684201,2017.0,동국대학교
187,김대욱,0.31087288,-0.6512455,-0.5813571,-0.7536515,-0.54772234,-0.5799793,-1.23067,-0.43505692,-0.4727603,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.5511302,-0.593892,-0.72335607,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.64114577,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.6300682,-0.35651937,-0.2684201,2018.0,동국대학교
188,김대욱,-0.56873155,-0.6512455,-0.5813571,-0.7536515,-0.54772234,-0.5799793,-1.23067,-0.43505692,-0.4727603,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.5511302,-0.593892,-0.72335607,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.64114577,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.6300682,-0.35651937,-0.2684201,2018.0,동국대학교
189,김대은,-0.74465245,-0.54409987,-0.5813571,-0.7536515,-0.54772234,-0.41332608,-1.23067,-0.43505692,-0.4727603,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.27368966,-0.3498574,0.21004596,-0.22978544,0.30130246,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.64114577,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.6300682,-0.35651937,-0.2684201,2021.0,명지대학교
190,김대은,-0.92057335,-0.5342928,-0.48183477,0.09129308,-0.38360244,-0.41332608,0.47276422,-0.43505692,-0.4727603,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.5511302,-0.51254714,-0.25665504,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.64114577,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.6300682,-0.35651937,-0.2684201,2021.0,명지대학교
191,김도연,-0.56873155,-0.6023566,-0.53159595,-0.7536515,-0.4656624,-0.53831595,2.1761982,-0.43505692,-0.35945,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.4124099,-0.43120223,-0.25665504,-0.34964395,-0.3020919,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.64114577,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.4950073,0.24948426,-0.2684201,2021.0,건국대학교
192,김도연,-0.56873155,-0.630314,-0.53159595,-0.7536515,-0.4656624,-0.53831595,2.1761982,-0.43505692,-0.41610515,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.4124099,-0.51254714,-0.72335607,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.64114577,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.6300682,-0.053517554,-0.2684201,2021.0,건국대학교
193,김도완,-0.74465245,-0.4669609,-0.30767068,0.30252922,-0.21948259,-0.32999948,1.0417112,-0.24365525,-0.24613976,0.41652432,-0.50976527,-0.542196,-0.95482904,-0.13496941,-0.593892,-0.25665504,0.24964863,2.0252864,-0.3503292,-0.368265,-0.07178532,-0.09591649,-0.11789962,-0.44293863,-0.124685906,-0.47883502,0.16770999,-0.39023393,-0.4950073,-0.053517554,-0.2684201,2021.0,연세대학교
194,김도완,-0.92057335,-0.4546655,-0.08374546,3.4710712,0.026697205,-0.24667288,1.7503397,-0.05225357,-0.35945,3.7430053,-0.50976527,-0.542196,-0.95482904,-0.4124099,-0.43120223,0.67674696,0.12979011,3.7492702,-0.3503292,-0.368265,-0.07178532,-0.09591649,-0.46673036,-0.44293863,-0.124685906,-0.47883502,0.16770999,-0.39023393,-0.6300682,-0.35651937,-0.2684201,2021.0,연세대학교
195,김도윤,-0.92057335,-0.5749847,-0.53159595,-0.3311792,-0.4656624,-0.45498937,-0.09618279,-0.43505692,-0.4727603,-0.69230264,-0.50976527,-0.32321662,-0.95482904,-0.5511302,-0.593892,-0.72335607,-0.46950248,-0.56068945,-0.3503292,-0.368265,-0.07178532,-0.09591649,-0.64114577,-0.6033648,-0.124685906,0.19004633,-0.43599334,-0.39023393,-0.3599464,-0.35651937,-0.2684201,2004.0,한양대학교
196,김도휘,-0.74465245,-0.6512455,-0.5813571,-0.7536515,-0.54772234,-0.5799793,-1.23067,-0.43505692,-0.4727603,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.5511302,-0.593892,-0.72335607,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.64114577,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.6300682,-0.35651937,-0.2684201,2011.0,동국대학교
197,김동균,-0.56873155,0.056032486,-0.033984292,0.7250015,0.19081707,0.29495,0.23087658,-0.43505692,-0.4727603,-0.69230264,0.12792802,-0.10423723,1.7677482,0.0037508307,-0.024477948,0.67674696,-0.46950248,-0.56068945,-0.3503292,0.12758447,-0.07178532,-0.09591649,0.4053465,-0.44293863,-0.124685906,-0.47883502,-0.13414168,-0.39023393,-0.22488552,-0.35651937,-0.2684201,2018.0,조선대학교
198,김동균,-0.74465245,-0.6512455,-0.5813571,-0.7536515,-0.54772234,-0.5799793,-1.23067,-0.43505692,-0.4727603,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.5511302,-0.593892,-0.72335607,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.64114577,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.6300682,-0.35651937,-0.2684201,2019.0,조선대학교
199,김동균,1.7182399,2.987606,1.608134,0.30252922,2.8167348,3.3780344,0.24109718,-0.43505692,-0.4727603,-0.69230264,0.44677463,0.44321123,0.86112994,5.552561,3.2293165,1.610149,0.48936567,-0.12969351,1.1064414,2.6068318,-0.07178532,-0.09591649,3.0215771,1.8030281,-0.124685906,0.19004633,-0.43599334,-0.39023393,2.4763322,1.1584897,3.5230827,2017.0,조선대학교
200,김동균,1.0145564,0.8335698,0.662672,0.09129308,1.2575963,1.7948288,0.08438123,-0.43505692,-0.18948463,-0.69230264,0.44677463,1.1001494,0.13420184,0.97479254,0.78897065,0.21004596,0.00993159,-0.3020919,-0.14221913,0.12758447,-0.07178532,-0.09591649,0.75417733,0.35919234,-0.124685906,-0.47883502,-0.43599334,-0.39023393,1.2607843,-0.053517554,-0.2684201,2019.0,조선대학교
201,김동균,-0.56873155,-0.25837833,-0.23302895,0.09129308,0.026697205,0.044970214,0.3603376,-0.43505692,-0.4727603,-0.69230264,-0.50976527,-0.542196,-0.95482904,0.28119132,-0.26851252,0.67674696,0.00993159,0.5599,-0.55843925,0.12758447,-0.07178532,-0.09591649,-0.46673036,-0.122086234,-0.124685906,-0.47883502,-0.43599334,0.17970644,-0.3599464,-0.053517554,-0.2684201,2017.0,조선대학교
202,김동균,1.7182399,1.2040418,0.76219434,-0.11994307,1.2575963,2.2947884,-0.14387895,-0.24365525,-0.35945,1.5253513,0.60619795,0.88117,0.5099175,1.3909533,0.8703155,0.21004596,0.48936567,-0.12969351,0.274001,0.12758447,-0.07178532,-0.09591649,1.103008,1.1613233,-0.124685906,-0.47883502,-0.43599334,0.17970644,0.5854798,-0.053517554,-0.2684201,2018.0,조선대학교
203,김명준,-0.92057335,-0.6512455,-0.5813571,-0.7536515,-0.54772234,-0.5799793,-1.23067,-0.43505692,-0.4727603,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.5511302,-0.593892,-0.72335607,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.64114577,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.6300682,-0.35651937,-0.2684201,2013.0,상명대학교
204,김명준,-0.56873155,-0.6512455,-0.5813571,-0.7536515,-0.54772234,-0.5799793,-1.23067,-0.43505692,-0.4727603,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.5511302,-0.593892,-0.72335607,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.64114577,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.6300682,-0.35651937,-0.2684201,2013.0,상명대학교
205,김민규,-0.39281067,-0.46388707,-0.38231245,-0.3311792,-0.30154252,-0.24667288,0.046905678,-0.43505692,-0.41610515,-0.69230264,-0.19091861,-0.10423723,0.40645957,-0.27368966,-0.3498574,-0.25665504,-0.46950248,-0.56068945,-0.3503292,0.12758447,-0.07178532,-0.09591649,0.23093113,-0.6033648,-0.124685906,-0.14439434,0.46956164,0.17970644,-0.3599464,-0.35651937,-0.2684201,2011.0,한양대학교
206,김민규,-0.040968895,-0.5991364,-0.5813571,-0.7536515,-0.54772234,-0.5799793,-1.23067,-0.43505692,-0.35945,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.5511302,-0.51254714,-0.72335607,-0.46950248,-0.56068945,-0.3503292,0.12758447,-0.07178532,-0.09591649,-0.46673036,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.6300682,-0.35651937,-0.2684201,2012.0,한양대학교
207,김민규,1.7182399,-0.47018114,-0.4320736,-0.7536515,-0.30154252,-0.37166277,0.81345105,-0.43505692,-0.3027949,-0.69230264,-0.50976527,-0.32321662,-0.95482904,-0.4124099,-0.51254714,-0.72335607,-0.46950248,-0.56068945,-0.3503292,-0.368265,-0.07178532,-0.09591649,-0.64114577,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.3599464,-0.35651937,-0.2684201,2011.0,한양대학교
208,김민석,2.7737653,0.8577215,0.33922443,-0.5424153,0.6831767,1.0865527,0.046905678,-0.24365525,-0.24613976,0.41652432,0.12792802,1.3191288,-0.3150234,0.41991156,0.54493606,-0.72335607,-0.22978544,-0.47449026,0.48211107,0.12758447,-0.07178532,-0.09591649,3.0215771,0.8404709,-0.124685906,1.8622496,0.46956164,0.17970644,0.7205407,-0.35651937,-0.2684201,2012.0,성균관대학교
209,김민석,-0.56873155,0.0776958,0.18994094,1.3587099,0.026697205,0.08663352,0.2615384,0.1391481,0.26375642,0.3322535,0.7656213,0.7716803,0.86112994,0.28119132,-0.024477948,1.143448,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.11789962,0.19876616,-0.124685906,-0.14439434,-0.43599334,-0.39023393,0.5854798,-0.35651937,-0.2684201,2014.0,성균관대학교
210,김민석,1.7182399,1.9438148,2.7028797,0.9362377,2.0781956,2.2114618,0.39781314,2.6273699,2.756582,0.55401886,2.6787012,2.9614742,0.7467817,1.3909533,1.1143501,0.21004596,0.6092242,-0.0434943,1.7307715,0.12758447,-0.07178532,-0.09591649,1.2774234,1.000897,7.60247,3.5344532,0.16770999,0.17970644,2.2062104,1.4614916,2.2592483,2016.0,성균관대학교
211,김민석,1.7182399,3.4968402,3.2004914,1.1474738,2.5705552,3.2113812,0.19340102,3.0101733,3.0398579,0.5939366,2.9975476,3.399433,0.7086656,3.6104772,2.415868,1.143448,0.12979011,-0.3020919,1.1064414,0.623434,-0.07178532,-0.09591649,2.6727464,3.0864377,-0.124685906,3.5344532,0.46956164,1.3195871,3.2866976,-0.35651937,-0.2684201,2014.0,성균관대학교
212,김민석,-0.56873155,-0.09590346,-0.38231245,-0.3311792,-0.38360244,-0.16334628,-0.5492963,-0.24365525,-0.41610515,3.7430053,-0.35034192,-0.32321662,0.40645957,0.0037508307,-0.26851252,0.21004596,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.11789962,0.19876616,-0.124685906,0.19004633,-0.13414168,-0.39023393,-0.4950073,-0.35651937,-0.2684201,2013.0,성균관대학교
213,김민석,1.3663982,2.8990498,1.8071787,0.51376534,2.6526148,3.2530444,0.21384223,0.1391481,0.037135895,0.7846549,0.9250446,1.7570875,0.21315658,3.3330367,2.0091436,1.143448,-0.109926924,-0.3882911,1.9388816,1.6151329,-0.07178532,-0.09591649,3.7192388,3.4072902,-0.124685906,5.5410967,0.7714133,0.17970644,3.6918802,-0.35651937,-0.2684201,2013.0,성균관대학교
214,김민석,-0.39281067,-0.27257657,-0.35743186,-0.3311792,-0.30154252,-0.038356382,-0.4436834,-0.24365525,-0.019519236,-0.13788918,-0.50976527,-0.4327063,-0.95482904,-0.27368966,-0.3498574,-0.25665504,-0.46950248,-0.56068945,0.06589094,-0.368265,-0.07178532,-0.09591649,-0.292315,-0.122086234,-0.124685906,0.19004633,-0.43599334,0.17970644,0.045236256,-0.35651937,-0.2684201,2016.0,성균관대학교
215,김민석,-0.56873155,-0.40445933,-0.4320736,-0.3311792,-0.38360244,-0.41332608,0.47276422,-0.43505692,-0.4727603,-0.69230264,-0.19091861,-0.21372692,0.86112994,-0.13496941,-0.43120223,-0.25665504,-0.34964395,-0.3020919,-0.55843925,0.12758447,-0.07178532,-0.09591649,-0.64114577,-0.122086234,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.3599464,-0.35651937,-0.2684201,2012.0,성균관대학교
216,김민오,-0.39281067,-0.14435318,-0.28279012,-0.11994307,-0.13742265,-0.20500958,0.6635489,-0.43505692,-0.4727603,-0.69230264,-0.19091861,-0.32321662,1.7677482,0.0037508307,-0.18716767,0.21004596,-0.34964395,-0.3020919,-0.14221913,0.12758447,-0.07178532,-0.09591649,0.05651576,-0.28251243,-0.124685906,-0.14439434,-0.43599334,-0.39023393,-0.22488552,-0.35651937,-0.2684201,2003.0,명지대학교
217,김민오,-0.39281067,0.10594593,0.16506036,0.7250015,0.35493693,0.25328672,0.64310765,-0.43505692,-0.4727603,-0.69230264,0.7656213,0.7716803,0.86112994,0.5586318,0.8703155,2.0768502,-0.34964395,-0.3020919,0.06589094,-0.368265,-0.07178532,-0.09591649,0.57976186,-0.122086234,-0.124685906,0.19004633,-0.43599334,-0.39023393,-0.3599464,-0.35651937,-0.2684201,2002.0,명지대학교
218,김민진,-0.56873155,-0.38235688,-0.33255127,-0.11994307,-0.30154252,-0.41332608,1.3244814,-0.24365525,-0.41610515,3.7430053,-0.35034192,-0.4327063,1.7677482,-0.5511302,-0.51254714,-0.72335607,-0.22978544,0.042704865,0.274001,-0.368265,-0.07178532,-0.09591649,-0.46673036,-0.44293863,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.3599464,-0.053517554,-0.2684201,2020.0,한양대학교
219,김민진,-0.56873155,-0.25662184,-0.28279012,0.09129308,-0.13742265,-0.20500958,0.6635489,-0.43505692,-0.4727603,-0.69230264,-0.19091861,-0.21372692,0.86112994,-0.27368966,-0.3498574,-0.25665504,-0.34964395,-0.3020919,0.48211107,-0.368265,-0.07178532,-0.09591649,-0.11789962,-0.28251243,-0.124685906,-0.47883502,0.16770999,0.17970644,-0.08982463,0.55248606,0.99541414,2018.0,한양대학교
220,김민진,-0.56873155,0.23182736,0.5880303,2.4148908,0.7652366,0.9615628,0.24109718,0.33054978,0.26375642,0.6737722,-0.031495303,-0.10423723,1.0871038,0.0037508307,-0.18716767,0.67674696,1.0886582,3.145876,0.69022113,-0.368265,-0.07178532,-0.09591649,-0.292315,-0.122086234,-0.124685906,-0.47883502,0.46956164,0.7496468,0.18029715,-0.053517554,0.99541414,2021.0,한양대학교
