,Unnamed: 0,경기,년도,순위,선수명,팀,PTS,FG,FGA,FG%,FT,FTA,FT%,PP,PPA,PP%,REB_OFF,REB_DEF,REB_TOT,AST,TO,STL,BS,DF
3693,954,정규경기,2016-2017,33,제임스 싱글톤,서울SK,11.7,4.7,7.4,51.7,1.6,2.1,75.0,3.0,5.4,55.8,2.8,5.3,8.1,1.2,1.6,0.6,0.8,1.7
3694,925,정규경기,2016-2017,4,제임스 켈리,인천전자랜드,23.8,9.8,16.3,55.6,3.6,5.5,65.4,8.1,13.1,62.1,3.7,6.8,10.5,1.6,2.4,1.6,1.1,2.4
3695,4594,플레이오프,2016-2017,4,제임스 켈리,인천전자랜드,20.4,8.0,13.0,47.7,2.6,5.0,52.0,5.4,9.6,56.3,2.6,6.0,8.6,2.0,3.2,1.4,0.4,3.4
3696,745,정규경기,2017-2018,9,제임스 켈리,창원LG,21.3,9.4,16.2,56.6,2.4,4.3,56.0,8.4,13.6,61.6,3.4,7.6,11.0,1.5,1.8,1.1,0.8,2.5
3697,414,정규경기,2019-2020,66,제임스 톰슨,서울삼성,6.5,2.7,3.5,71.4,0.9,1.6,56.3,2.5,3.4,73.5,2.0,2.3,4.3,0.1,1.1,0.3,0.6,1.9
3698,2328,정규경기,2008-2009,9,제임스 피터스,부산KTF,20.3,8.7,14.2,61.4,2.9,5.0,57.6,7.7,11.2,68.6,2.4,3.3,5.6,1.6,3.2,1.4,0.9,3.8
3699,2223,정규경기,2009-2010,65,제임스 피터스,창원LG,6.3,2.7,5.3,51.5,0.8,1.7,46.9,2.2,3.8,56.2,1.1,2.4,3.4,0.7,1.1,0.4,0.5,2.4
3700,5181,플레이오프,2010-2011,28,제임스 피터스,부산KT,7.5,3.5,6.5,53.8,0.5,2.0,25.0,3.5,5.5,63.6,0.5,2.0,2.5,0.0,1.5,0.0,0.0,2.0
3701,3599,정규경기,2000-2001,16,제임스 하지스,여수 골드뱅크,20.9,9.3,14.3,65.0,2.3,2.9,80.0,0.0,0.0,0.0,4.2,6.6,10.8,1.1,1.9,1.5,2.2,2.9
3702,562,정규경기,2018-2019,24,제쿠안 루이스,고양오리온,16.2,5.8,8.7,48.2,3.1,3.9,80.6,3.0,6.3,48.0,0.4,2.2,2.6,5.8,3.8,1.4,0.0,2.9
3703,2036,정규경기,2010-2011,47,제프 베럼,안양한국인삼공사,7.7,3.1,6.1,46.2,1.2,2.4,50.8,2.6,5.2,50.0,2.2,4.3,6.5,1.0,1.4,1.0,0.2,1.8
3704,206,정규경기,2020-2021,55,제프 위디,고양오리온,8.8,3.7,6.6,54.5,1.3,1.7,72.7,3.4,5.9,56.8,2.7,4.6,7.3,1.2,0.8,1.0,1.8,1.0
3705,8175,KBL 컵대회,2020-2021,36,제프 위디,고양오리온,11.0,4.0,7.0,57.1,3.0,4.0,75.0,4.0,6.0,66.7,4.0,6.0,10.0,1.0,0.0,0.0,2.0,0.0
3706,2974,정규경기,2004-2005,7,조 번,안양SBS,24.5,9.6,15.0,62.2,5.2,6.2,82.9,0.0,0.0,0.0,3.0,6.3,9.3,1.5,2.5,0.9,0.1,2.6
3707,4344,플레이오프,2020-2021,61,조 알렉산더,전주KCC,1.7,0.7,1.7,40.0,0.3,0.3,100.0,0.7,1.7,40.0,0.0,1.0,1.0,0.3,1.0,0.3,0.0,0.7
3708,1133,정규경기,2015-2016,21,조 잭슨,고양오리온,14.1,5.5,8.9,51.1,2.2,3.3,68.2,3.4,6.3,53.2,0.5,2.1,2.6,4.4,2.5,1.1,0.3,1.6
3709,4713,플레이오프,2015-2016,7,조 잭슨,고양오리온,17.7,7.2,11.8,49.3,2.0,3.7,54.5,4.2,7.3,56.8,1.7,2.7,4.3,7.0,3.8,1.0,1.0,1.2
3710,155,정규경기,2020-2021,4,조나단 모트리,인천전자랜드,18.1,7.5,11.3,59.2,2.4,3.5,69.2,5.7,8.7,66.2,2.0,5.7,7.7,3.0,3.1,0.9,1.5,2.5
3711,4285,플레이오프,2020-2021,2,조나단 모트리,인천전자랜드,25.0,9.1,13.2,57.1,5.2,7.0,74.6,6.6,10.6,62.1,2.8,8.1,10.9,3.7,3.6,0.4,1.3,2.7
3712,770,정규경기,2017-2018,34,조나단 블락,창원LG,11.4,4.3,6.0,48.9,1.5,2.6,59.0,2.2,4.5,48.5,1.6,2.6,4.2,1.9,2.2,0.9,0.0,1.8
3713,2345,정규경기,2008-2009,26,조나단 존스,부산KTF,14.8,6.0,11.9,48.8,2.5,4.1,61.3,5.3,10.1,52.7,3.5,4.8,8.3,0.6,2.1,0.7,1.4,2.7
3714,2187,정규경기,2009-2010,29,조나단 존스,원주동부,11.1,4.5,7.8,57.1,2.2,3.5,62.5,4.1,6.8,60.6,2.7,3.8,6.5,0.6,1.5,0.6,0.5,2.4
3715,5274,플레이오프,2009-2010,21,조나단 존스,원주동부,10.0,4.3,7.9,54.5,1.4,2.0,71.4,4.3,7.6,56.6,2.0,3.6,5.6,0.0,1.3,0.3,1.1,2.4
3716,4031,정규경기,1997-1998,5,조니 맥도웰,대전현대,27.2,10.9,16.7,65.2,5.3,7.5,70.5,0.0,0.0,0.0,3.9,7.9,11.8,3.8,4.9,1.5,0.9,3.4
3717,6195,플레이오프,1997-1998,10,조니 맥도웰,대전현대,19.3,8.0,14.7,54.5,3.3,5.0,66.7,0.0,0.0,0.0,2.7,8.7,11.3,5.3,3.7,0.3,1.3,4.0
3718,3886,정규경기,1998-1999,5,조니 맥도웰,대전현대,24.6,9.7,15.8,59.8,5.0,6.9,71.9,0.0,0.0,0.0,4.8,8.8,13.5,3.4,6.1,1.4,0.6,3.6
3719,6114,플레이오프,1998-1999,3,조니 맥도웰,대전현대,25.0,10.7,15.7,68.1,3.7,5.3,68.8,0.0,0.0,0.0,5.7,11.0,16.7,4.0,4.7,1.3,0.3,3.7
3720,3738,정규경기,1999-2000,6,조니 맥도웰,대전현대,23.1,9.5,14.5,63.0,3.8,5.5,70.0,0.0,0.0,0.0,3.7,9.6,13.3,4.7,5.1,1.7,0.7,3.8
3721,6035,플레이오프,1999-2000,2,조니 맥도웰,대전현대,25.3,8.7,12.3,62.2,7.0,10.7,65.6,0.0,0.0,0.0,4.3,10.0,14.3,5.7,6.3,1.0,0.7,3.7
3722,3597,정규경기,2000-2001,14,조니 맥도웰,대전현대,21.7,8.6,14.5,55.5,4.0,5.6,71.7,0.0,0.0,0.0,3.6,9.8,13.4,5.2,4.1,1.5,1.1,3.6
3723,5973,플레이오프,2000-2001,20,조니 맥도웰,대전현대,13.0,6.0,14.0,42.9,1.0,1.5,66.7,0.0,0.0,0.0,4.0,8.5,12.5,6.5,2.5,1.0,2.0,3.5
3724,381,정규경기,2019-2020,33,조던 하워드,고양오리온,11.6,3.9,5.3,43.9,2.2,2.7,79.4,1.3,2.6,51.6,0.2,1.9,2.1,3.1,1.5,0.6,0.0,0.8
3725,4137,정규경기,1997-1998,111,조동기,부산기아,1.5,0.7,1.1,64.3,0.1,0.2,50.0,0.0,0.0,0.0,0.3,1.4,1.7,0.2,0.7,0.0,0.2,1.5
3726,6222,플레이오프,1997-1998,37,조동기,부산기아,3.9,1.4,2.3,62.5,1.0,1.4,70.0,0.0,0.0,0.0,1.0,2.0,3.0,0.4,0.3,0.1,0.4,2.3
3727,3967,정규경기,1998-1999,86,조동기,부산기아,3.4,1.5,3.0,50.0,0.5,0.7,70.6,0.0,0.0,0.0,0.8,1.8,2.6,0.5,1.2,0.2,0.4,2.5
3728,6180,플레이오프,1998-1999,69,조동기,부산기아,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3729,3853,정규경기,1999-2000,121,조동기,부산기아,0.8,0.3,0.9,36.4,0.1,0.3,42.9,0.0,0.0,0.0,0.5,0.7,1.2,0.5,0.3,0.3,0.1,1.5
3730,6109,플레이오프,1999-2000,76,조동기,부산기아,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5
3731,3661,정규경기,2000-2001,78,조동기,부산기아,3.7,1.6,2.8,58.0,0.5,0.9,54.8,0.0,0.0,0.0,0.6,1.5,2.1,1.1,0.7,0.3,0.6,3.1
3732,3779,정규경기,1999-2000,47,조동현,인천신세기,10.5,3.7,5.1,59.6,2.4,3.0,78.2,0.0,0.0,0.0,0.7,2.1,2.8,2.1,1.4,1.4,0.2,3.0
3733,3636,정규경기,2000-2001,53,조동현,인천신세기,7.9,2.7,3.8,53.8,1.8,2.5,72.8,0.0,0.0,0.0,0.9,1.6,2.5,2.0,0.8,0.9,0.3,3.2
3734,5980,플레이오프,2000-2001,27,조동현,인천신세기,9.0,3.0,4.3,61.5,2.7,2.7,100.0,0.0,0.0,0.0,1.3,1.3,2.7,1.7,1.3,0.0,0.7,2.3
3735,3476,정규경기,2001-2002,45,조동현,인천SK,11.5,4.3,5.1,61.2,1.6,2.1,78.0,0.0,0.0,0.0,0.9,2.6,3.5,2.7,1.0,1.1,0.2,2.8
3736,5907,플레이오프,2001-2002,29,조동현,인천SK,7.0,3.0,5.0,50.0,0.5,0.5,100.0,0.0,0.0,0.0,1.0,3.0,4.0,1.5,0.0,2.5,0.5,3.5
3737,3345,정규경기,2002-2003,64,조동현,인천SK,5.3,2.1,2.6,50.0,0.4,0.7,58.3,0.0,0.0,0.0,0.5,1.1,1.6,1.7,0.5,0.7,0.2,1.8
3738,1743,정규경기,2012-2013,93,조상열,창원LG,4.1,1.5,1.3,40.9,0.3,0.3,81.8,0.3,0.7,44.0,0.3,0.6,0.9,1.0,0.5,0.7,0.0,1.5
3739,1571,정규경기,2013-2014,92,조상열,창원LG,3.7,1.2,0.9,41.4,0.3,0.3,90.9,0.2,0.4,57.1,0.4,0.6,1.0,0.8,0.5,0.3,0.0,1.7
3740,4999,플레이오프,2013-2014,75,조상열,창원LG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3741,3755,정규경기,1999-2000,23,조상현,청주SK,17.2,6.3,6.9,62.8,2.7,3.6,75.0,0.0,0.0,0.0,0.9,1.3,2.2,2.3,1.3,1.3,0.1,3.1
3742,6039,플레이오프,1999-2000,6,조상현,청주SK,19.3,6.7,6.3,52.6,2.7,3.3,80.0,0.0,0.0,0.0,0.3,2.0,2.3,2.3,0.7,1.0,0.3,3.0
3743,3601,정규경기,2000-2001,18,조상현,청주SK,20.6,7.2,7.7,64.5,3.9,5.2,76.3,0.0,0.0,0.0,0.8,2.0,2.8,3.2,1.7,1.3,0.0,2.6
3744,5964,플레이오프,2000-2001,11,조상현,청주SK,18.7,7.3,7.9,67.3,2.1,2.9,75.0,0.0,0.0,0.0,1.0,2.6,3.6,5.6,0.9,2.0,0.0,2.9
3745,3462,정규경기,2001-2002,31,조상현,서울SK,14.5,5.4,5.7,62.0,2.0,2.8,70.4,0.0,0.0,0.0,0.5,1.5,1.9,3.8,1.8,1.5,0.1,2.5
3746,5892,플레이오프,2001-2002,14,조상현,서울SK,14.8,5.6,5.4,66.7,1.6,1.8,88.9,0.0,0.0,0.0,0.4,1.4,1.8,4.8,3.0,1.6,0.0,2.0
3747,2735,정규경기,2006-2007,85,조성민,부산KTF,3.6,1.2,1.2,65.1,0.8,1.0,84.6,0.6,0.9,69.4,0.4,0.9,1.3,1.3,0.7,0.5,0.1,2.7
3748,5530,플레이오프,2006-2007,28,조성민,부산KTF,7.5,2.5,2.2,69.2,1.5,1.7,90.0,1.3,1.8,72.7,1.0,1.7,2.7,2.3,1.0,0.8,0.3,4.5
3749,2194,정규경기,2009-2010,36,조성민,부산KT,9.7,3.2,3.4,63.5,2.4,2.8,86.0,1.3,1.9,71.7,0.5,1.3,1.8,2.4,1.3,1.0,0.1,2.6
3750,5277,플레이오프,2009-2010,24,조성민,부산KT,9.8,3.3,3.5,64.3,2.3,2.5,90.0,1.0,1.3,80.0,0.0,1.0,1.0,2.0,2.8,1.3,0.0,3.5
3751,4061,정규경기,1997-1998,35,조성원,대전현대,13.1,4.9,4.5,63.3,1.3,1.5,85.5,0.0,0.0,0.0,0.4,0.8,1.2,1.6,0.8,0.9,0.1,1.7
3752,6200,플레이오프,1997-1998,15,조성원,대전현대,17.0,6.3,3.7,72.7,0.7,0.7,100.0,0.0,0.0,0.0,0.3,0.3,0.7,1.0,0.7,0.3,0.0,2.0
3753,3918,정규경기,1998-1999,37,조성원,대전현대,11.3,4.0,3.7,58.9,1.5,1.8,82.1,0.0,0.0,0.0,0.4,0.8,1.3,1.5,1.2,1.1,0.1,1.8
3754,6115,플레이오프,1998-1999,4,조성원,대전현대,22.0,8.3,5.3,68.8,0.7,1.3,50.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.7
3755,3753,정규경기,1999-2000,21,조성원,대전현대,17.3,5.9,4.9,60.7,2.4,3.0,82.0,0.0,0.0,0.0,0.3,1.1,1.4,1.8,1.4,1.2,0.2,2.4
3756,6055,플레이오프,1999-2000,22,조성원,대전현대,12.7,4.0,3.0,44.4,2.0,2.3,85.7,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.0,0.3,0.7,2.3
3757,3588,정규경기,2000-2001,5,조성원,창원LG,25.7,8.5,7.6,61.0,4.9,5.8,85.4,0.0,0.0,0.0,0.7,1.4,2.2,4.0,2.2,1.5,0.3,2.5
3758,5959,플레이오프,2000-2001,6,조성원,창원LG,22.2,7.6,5.0,76.0,3.2,3.8,84.2,0.0,0.0,0.0,0.2,2.0,2.2,3.8,4.2,1.0,0.0,2.8
3759,4240,정규경기,1997,64,조성훈,인천대우증권,2.0,0.7,0.2,100.0,0.2,0.3,50.0,0.0,0.0,0.0,0.2,0.7,0.8,0.8,0.5,1.2,0.0,1.7
3760,6292,플레이오프,1997,32,조성훈,인천대우증권,6.0,2.0,1.5,33.3,0.5,0.5,100.0,0.0,0.0,0.0,0.0,0.8,0.8,0.5,0.7,1.2,0.0,2.5
3761,4070,정규경기,1997-1998,44,조성훈,인천대우증권,8.4,2.9,2.7,56.1,1.2,1.6,74.6,0.0,0.0,0.0,0.7,1.9,2.6,1.6,1.4,0.8,0.0,2.6
3762,6215,플레이오프,1997-1998,30,조성훈,인천대우증권,6.0,2.0,2.0,50.0,1.0,1.8,57.1,0.0,0.0,0.0,0.8,1.0,1.8,0.5,0.8,0.5,0.0,1.0
3763,3919,정규경기,1998-1999,38,조성훈,인천대우,11.0,3.7,3.5,53.1,1.7,2.2,75.8,0.0,0.0,0.0,1.1,2.8,3.9,2.0,1.2,1.1,0.0,3.0
3764,6127,플레이오프,1998-1999,16,조성훈,인천대우,14.8,5.0,4.3,58.8,2.3,2.5,90.0,0.0,0.0,0.0,0.8,2.5,3.3,1.8,2.3,1.5,0.5,2.3
3765,3783,정규경기,1999-2000,51,조성훈,인천신세기,8.8,2.9,2.2,48.1,1.2,1.4,86.1,0.0,0.0,0.0,0.4,1.7,2.2,1.7,1.5,1.0,0.0,3.0
3766,3663,정규경기,2000-2001,80,조성훈,인천신세기,3.6,1.2,1.1,52.0,0.7,0.7,93.8,0.0,0.0,0.0,0.4,0.5,1.0,0.7,0.5,0.3,0.0,1.6
3767,6030,플레이오프,2000-2001,77,조성훈,인천신세기,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3768,2215,정규경기,2009-2010,57,조셉 대버트,서울SK,7.2,2.8,4.1,66.9,1.7,2.7,61.7,2.4,3.5,68.3,1.4,2.4,3.8,0.5,1.2,0.5,0.5,2.1
3769,2825,정규경기,2005-2006,19,조셉 쉽,원주동부,19.4,7.8,12.5,48.9,2.2,3.1,72.7,0.0,0.0,0.0,1.4,4.1,5.6,3.9,2.7,0.8,0.6,2.3
3770,5593,플레이오프,2005-2006,16,조셉 쉽,원주동부,12.3,5.3,10.7,50.0,1.7,2.7,62.5,0.0,0.0,0.0,1.0,4.0,5.0,5.3,3.7,1.0,0.7,3.0
3771,2213,정규경기,2009-2010,55,조셉 테일러,안양KT&G,7.6,3.3,5.1,64.3,0.9,1.5,58.8,3.0,4.3,69.5,1.5,3.0,4.6,0.9,1.2,1.1,1.1,2.4
3772,1688,정규경기,2012-2013,38,조셉 테일러,고양오리온스,9.7,4.3,7.0,61.9,1.0,1.3,75.0,3.7,5.0,73.3,1.3,4.3,5.7,0.7,2.3,0.3,0.3,2.0
3773,5022,플레이오프,2012-2013,21,조셉 테일러,고양오리온스,9.0,4.4,6.8,64.7,0.2,1.4,14.3,4.0,5.6,71.4,0.6,2.2,2.8,0.2,1.0,0.2,1.4,2.6
3774,555,정규경기,2018-2019,17,조쉬 그레이,창원LG,17.6,7.2,12.2,48.8,2.0,3.2,63.7,5.6,11.0,50.7,1.0,3.5,4.5,3.9,2.0,1.6,0.2,1.4
3775,4434,플레이오프,2018-2019,15,조쉬 그레이,창원LG,15.5,6.4,11.9,44.2,1.6,3.1,52.0,4.8,10.6,44.7,0.6,4.0,4.6,2.9,2.3,1.5,0.3,1.8
3776,1163,정규경기,2015-2016,51,조쉬 달라드,창원LG,9.3,3.7,8.0,41.7,1.7,3.7,45.5,2.3,5.7,41.2,1.7,2.0,3.7,0.7,1.7,1.7,0.3,2.3
3777,753,정규경기,2017-2018,17,조쉬 셀비,인천전자랜드,17.4,6.7,11.6,48.9,3.0,3.9,76.4,4.4,7.6,57.1,0.6,2.8,3.4,3.9,2.3,1.1,0.0,1.1
3778,572,정규경기,2018-2019,34,조쉬 에코이언,고양오리온,13.9,4.9,5.4,53.9,2.2,2.6,83.8,2.2,3.9,56.4,0.1,0.6,0.7,2.0,1.3,0.4,0.1,1.4
3779,4435,플레이오프,2018-2019,16,조쉬 에코이언,고양오리온,15.3,4.8,4.5,38.9,2.8,3.5,78.6,1.3,3.0,41.7,0.0,1.5,1.5,2.3,1.3,1.8,0.3,2.0
3780,759,정규경기,2017-2018,23,조쉬 파월,창원LG,14.7,6.0,13.3,45.0,2.7,3.8,70.6,2.9,6.9,41.9,4.2,5.2,9.4,2.2,2.1,0.8,0.1,3.1
3781,4078,정규경기,1997-1998,52,조신영,안양SBS,6.2,2.4,3.9,56.4,1.2,1.7,72.0,0.0,0.0,0.0,0.7,1.8,2.5,2.6,1.5,0.7,0.1,2.5
3782,3946,정규경기,1998-1999,65,조신영,안양SBS,4.7,1.7,2.7,57.0,1.0,1.4,75.9,0.0,0.0,0.0,0.6,0.8,1.4,1.4,1.3,0.5,0.1,2.1
3783,3807,정규경기,1999-2000,75,조신영,안양SBS,3.5,1.4,2.1,62.5,0.5,0.8,65.5,0.0,0.0,0.0,0.5,0.9,1.3,2.1,1.0,0.6,0.1,1.6
3784,6081,플레이오프,1999-2000,48,조신영,안양SBS,2.7,1.0,1.9,38.5,0.4,0.4,100.0,0.0,0.0,0.0,0.4,0.7,1.1,1.1,0.4,0.6,0.0,1.6
3785,3707,정규경기,2000-2001,124,조신영,안양SBS,1.1,0.4,1.0,43.8,0.2,0.4,50.0,0.0,0.0,0.0,0.2,0.9,1.1,1.4,0.4,0.5,0.0,1.8
3786,6031,플레이오프,2000-2001,78,조신영,안양SBS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3787,614,정규경기,2018-2019,76,조엘 헤르난데즈,부산KT,6.0,2.5,7.5,33.3,1.0,1.5,66.7,2.0,6.0,33.3,2.5,1.5,4.0,0.0,1.5,1.5,0.0,1.0
3788,7414,D리그 1차,2009KBLWINTER,65,조용상,KT,3.7,1.3,1.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.7,0.3,0.0,1.3
3789,5252,플레이오프,2010KBLWINTER,22,조용상,KT,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.5,1.0
3790,7314,D리그 1차,2010KBLWINTER,69,조용상,KT,7.1,2.9,4.0,56.0,0.7,1.3,54.8,0.0,0.0,0.0,0.7,1.9,2.5,0.9,1.2,0.6,0.4,2.2
3791,7236,D리그 1차,2011KBLWINTER,66,조용상,KT,3.5,1.6,2.9,48.8,0.2,0.9,23.1,0.0,0.0,0.0,0.8,1.2,2.0,0.2,1.0,0.6,0.4,1.8
3792,3764,정규경기,1999-2000,32,조우현,대구동양,14.4,5.2,5.1,57.5,1.8,2.9,63.4,0.0,0.0,0.0,0.5,1.5,2.0,2.8,2.0,0.9,0.1,2.5
3793,3622,정규경기,2000-2001,39,조우현,창원LG,14.4,5.1,5.1,52.0,1.9,2.8,66.7,0.0,0.0,0.0,0.6,2.3,2.9,4.8,2.0,1.1,0.4,3.4
3794,5972,플레이오프,2000-2001,19,조우현,창원LG,13.8,5.0,5.2,46.2,1.2,1.8,66.7,0.0,0.0,0.0,0.2,1.6,1.8,2.8,1.2,0.6,0.2,3.8
3795,3468,정규경기,2001-2002,37,조우현,창원LG,12.5,4.4,4.2,50.2,1.5,1.8,80.8,0.0,0.0,0.0,0.6,2.3,2.9,3.7,1.6,1.4,0.2,2.8
3796,5896,플레이오프,2001-2002,18,조우현,창원LG,11.9,4.4,4.4,58.1,1.1,2.1,53.3,0.0,0.0,0.0,0.3,1.6,1.9,4.9,2.1,1.0,0.3,2.9
3797,3310,정규경기,2002-2003,29,조우현,창원LG,14.1,4.9,5.2,49.8,2.1,2.7,77.8,0.0,0.0,0.0,0.5,1.5,2.0,3.3,2.0,1.3,0.2,3.0
3798,5814,플레이오프,2002-2003,11,조우현,창원LG,15.2,5.4,5.6,46.4,1.6,3.0,53.3,0.0,0.0,0.0,0.2,1.2,1.4,2.6,2.6,2.4,0.0,3.8
3799,4689,플레이오프,2016 KBL D리그,23,조의태,오리온,4.0,1.0,3.0,33.3,2.0,2.0,100.0,0.0,0.0,0.0,7.0,5.0,12.0,3.0,3.0,2.0,0.0,1.0
3800,6772,D리그 1차,2016 KBL D리그,46,조의태,오리온,9.6,3.9,6.0,54.2,1.3,1.8,71.4,0.0,0.0,0.0,2.5,5.8,8.3,2.0,2.6,1.1,1.1,2.8
3801,7747,D리그 2차,2016 KBL D리그,28,조의태,오리온,11.5,5.0,8.5,52.9,1.0,2.0,50.0,0.0,0.0,0.0,4.0,6.3,10.3,2.5,4.0,1.0,0.8,2.8
3802,1037,정규경기,2016-2017,116,조의태,고양오리온,2.3,1.0,1.3,50.0,0.0,0.0,0.0,0.7,1.3,50.0,1.0,0.7,1.7,0.3,0.3,0.3,0.0,1.0
3803,6711,D리그 1차,2017 KBL D리그,57,조의태,오리온,4.4,2.0,5.2,34.6,0.2,0.4,50.0,1.6,3.8,42.1,0.6,3.2,3.8,0.6,1.4,0.6,0.2,0.6
3804,7687,D리그 2차,2017 KBL D리그,39,조의태,오리온,8.4,3.4,5.2,61.5,1.4,2.4,58.3,3.0,4.4,68.2,1.6,3.8,5.4,1.2,1.0,1.4,0.4,2.8
3805,894,정규경기,2017-2018,158,조의태,고양오리온,0.8,0.3,0.7,45.5,0.2,0.3,75.0,0.3,0.6,50.0,0.1,0.8,0.9,0.3,0.3,0.2,0.0,1.1
3806,418,정규경기,2019-2020,70,조이 도시,전주KCC,6.1,2.6,4.5,57.6,0.8,2.6,32.4,2.5,4.4,57.9,3.3,5.3,8.6,0.8,1.6,0.8,0.8,1.8
3807,5253,플레이오프,2010KBLWINTER,23,조재원,KCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3808,7347,D리그 1차,2010KBLWINTER,102,조재원,KCC,1.6,0.3,1.1,30.0,0.9,1.9,47.1,0.0,0.0,0.0,0.6,0.4,1.0,1.4,0.7,0.7,0.0,1.3
3809,1647,정규경기,2013-2014,168,조준희,서울삼성,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3810,7025,D리그 1차,2014 KBL D리그,83,조준희,삼성,5.5,2.3,3.0,54.5,0.3,0.8,33.3,0.0,0.0,0.0,1.9,2.2,4.1,0.7,1.3,0.4,0.2,1.5
3811,7939,D리그 2차,2014 KBL D리그,57,조준희,삼성,6.0,2.6,3.2,68.8,0.4,0.6,66.7,0.0,0.0,0.0,0.8,0.6,1.4,0.4,0.6,0.4,0.2,1.6
3812,1648,정규경기,2013-2014,169,조한수,서울삼성,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
3813,7001,D리그 1차,2014 KBL D리그,59,조한수,삼성,8.9,2.9,4.0,34.1,1.5,1.9,81.0,0.0,0.0,0.0,1.5,4.9,6.4,0.5,1.1,0.3,0.2,2.1
3814,7956,D리그 2차,2014 KBL D리그,74,조한수,삼성,1.6,0.6,1.6,37.5,0.4,0.6,66.7,0.0,0.0,0.0,0.6,1.8,2.4,0.4,0.4,0.2,0.4,0.6
3815,1476,정규경기,2014-2015,173,조한수,서울삼성,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3816,7593,D리그 2차,2018 KBL D리그,24,조한진,오리온,11.0,4.5,5.8,52.2,0.5,1.5,33.3,2.5,4.8,52.6,2.3,2.8,5.0,1.5,2.0,1.0,0.5,2.0
3817,695,정규경기,2018-2019,157,조한진,고양오리온,1.4,0.6,0.6,63.6,0.1,0.1,100.0,0.3,0.5,66.7,0.1,0.2,0.3,0.2,0.5,0.1,0.1,0.6
3818,4496,플레이오프,2018-2019,77,조한진,고양오리온,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3819,479,정규경기,2019-2020,131,조한진,고양오리온,2.7,0.9,1.0,15.4,0.1,0.2,50.0,0.2,0.7,22.2,0.2,0.7,0.9,0.3,0.2,0.4,0.1,0.5
3820,306,정규경기,2020-2021,155,조한진,고양오리온,1.7,0.6,0.9,44.0,0.1,0.4,40.0,0.3,0.4,66.7,0.5,0.4,1.0,0.3,0.3,0.1,0.1,0.6
3821,107,정규경기,2021-2022,108,조한진,고양 오리온,2.0,0.5,0.0,0.0,0.5,0.5,100.0,0.0,0.0,0.0,0.3,0.5,0.8,0.5,0.0,0.5,0.0,0.3
3822,8076,KBL 컵대회,2021-2022,82,조한진,고양 오리온,3.5,1.5,1.5,66.7,0.0,0.0,0.0,1.0,1.5,66.7,0.5,1.0,1.5,0.5,0.5,0.0,0.0,0.5
3823,4245,정규경기,1997,69,조현일,부산기아,1.8,0.8,2.0,37.5,0.3,0.5,50.0,0.0,0.0,0.0,0.5,0.3,0.8,0.0,0.8,0.0,0.0,1.3
3824,6313,플레이오프,1997,53,조현일,부산기아,2.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3825,4159,정규경기,1997-1998,133,조현일,인천대우증권,0.6,0.3,0.5,50.0,0.1,0.2,25.0,0.0,0.0,0.0,0.5,0.3,0.8,0.0,0.2,0.4,0.3,2.1
3826,6257,플레이오프,1997-1998,72,조현일,인천대우증권,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,1.0,0.3,0.0,0.7,0.7,2.3
3827,4007,정규경기,1998-1999,126,조현일,인천대우,0.5,0.2,0.4,42.9,0.2,0.3,66.7,0.0,0.0,0.0,0.5,0.4,0.9,0.1,0.1,0.4,0.3,2.7
