,선수명,경기수,전체 출전시간,득점 전체,득점 평균,2점슛 성공,2점슛 시도,2점슛 성공률,3점슛 성공,3점슛 시도,3점슛 성공률,자유투 성공,자유투 시도,자유투 성공률,공격 리바운드,수비 리바운드,평균 리바운드,전체 어시스트,평균 어시스트,스틸,블록,덩크슛 성공,덩크슛 시도,파울(자유튜유),파울(자유투무),IDF,테크니컬 파울,굿디펜스,속공,FBF,턴오버,팀 리바운드,팀 턴오버,대회년도,대학교
235,김병석,4.0,00:00:00,0.0,0.0,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,건국대학교
236,김병석,2.0,00:00:00,0.0,0.0,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,건국대학교
237,김병석,18.0,00:00:00,0.0,0.0,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,건국대학교
238,김병수,2.0,00:15:41,4.0,2.0,2.0,5.0,40.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,3.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,단국대학교
239,김병수,3.0,00:00:00,0.0,0.0,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,단국대학교
240,김병수,6.0,00:12:33,0.0,0.0,0.0,4.0,0.0%,0.0,2.0,0.0%,0.0,0.0,0.0%,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2017.0,고려대학교
241,김병수,5.0,00:13:13,4.0,0.0,2.0,3.0,66.7%,0.0,1.0,0.0%,0.0,0.0,0.0%,1.0,0.0,0.0,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019.0,고려대학교
242,김병수,2.0,00:05:15,0.0,0.0,0.0,0.0,0.0%,0.0,1.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2018.0,고려대학교
243,김병수,1.0,00:01:12,0.0,0.0,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,단국대학교
244,김병수,5.0,00:10:00,0.0,0.0,0.0,1.0,0.0%,0.0,1.0,0.0%,0.0,0.0,0.0%,2.0,1.0,0.0,1.0,0.2,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,고려대학교
245,김병수,3.0,01:05:36,21.0,7.0,9.0,16.0,56.3%,0.0,0.0,0.0%,3.0,5.0,60.0%,6.0,8.0,4.0,2.0,0.7,0.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,6.0,3.0,0.0,2012.0,단국대학교
246,김병수,16.0,00:18:51,5.0,0.0,0.0,1.0,0.0%,1.0,2.0,50.0%,2.0,6.0,33.3%,0.0,2.0,0.0,2.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2019.0,고려대학교
247,김병수,20.0,02:04:22,24.0,1.0,10.0,20.0,50.0%,0.0,0.0,0.0%,4.0,8.0,50.0%,6.0,13.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,18.0,8.0,0.0,0.0,3.0,1.0,0.0,1.0,10.0,1.0,2011.0,단국대학교
248,김병수,22.0,06:31:28,110.0,5.0,46.0,89.0,51.7%,0.0,1.0,0.0%,18.0,29.0,62.1%,25.0,44.0,3.0,11.0,0.5,8.0,16.0,0.0,0.0,28.0,11.0,0.0,0.0,20.0,1.0,1.0,19.0,20.0,4.0,2012.0,단국대학교
249,김병오,5.0,00:00:00,0.0,0.0,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,중앙대학교
250,김병오,12.0,00:18:34,5.0,0.0,2.0,5.0,40.0%,0.0,0.0,0.0%,1.0,2.0,50.0%,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,2012.0,중앙대학교
251,김병오,2.0,00:19:27,8.0,4.0,3.0,6.0,50.0%,0.0,0.0,0.0%,2.0,8.0,25.0%,3.0,5.0,4.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2012.0,중앙대학교
