,선수명,경기수,전체 출전시간,득점 전체,득점 평균,2점슛 성공,2점슛 시도,2점슛 성공률,3점슛 성공,3점슛 시도,3점슛 성공률,자유투 성공,자유투 시도,자유투 성공률,공격 리바운드,수비 리바운드,평균 리바운드,전체 어시스트,평균 어시스트,스틸,블록,덩크슛 성공,덩크슛 시도,파울(자유튜유),파울(자유투무),IDF,테크니컬 파울,굿디펜스,속공,FBF,턴오버,팀 리바운드,팀 턴오버,대회년도,대학교
979,강부필,10,00:02:52,2,0,1,1,100.0%,0,1,0.0%,0,0,0.0%,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,상명대학교
980,김혜원,16,00:08:07,0,0,0,0,0.0%,0,1,0.0%,0,0,0.0%,0,1,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2017,상명대학교
981,이주환,1,00:00:00,0,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,상명대학교
982,이윤수,16,09:08:46,281,17,121,265,45.7%,1,4,25.0%,36,64,56.3%,89,147,14.0,28,1.8,21,33,0,0,31,27,0,1,4,5,2,51,21,0,2017,성균관대학교
983,김남건,16,08:09:43,226,14,52,110,47.3%,30,128,23.4%,32,40,80.0%,23,36,3.0,27,1.7,29,0,0,0,17,24,0,0,4,21,8,23,13,2,2017,성균관대학교
984,이윤기,15,07:19:59,121,8,29,59,49.2%,17,70,24.3%,12,30,40.0%,22,53,5.0,19,1.3,32,7,0,0,18,26,0,0,1,18,5,30,3,0,2017,성균관대학교
985,이재우,15,06:31:53,118,7,32,74,43.2%,13,53,24.5%,15,21,71.4%,24,31,3.0,49,3.3,28,2,0,0,18,29,0,1,0,10,6,40,1,0,2017,성균관대학교
986,양준우,14,05:32:51,117,8,15,38,39.5%,19,56,33.9%,30,40,75.0%,15,25,2.0,46,3.3,24,0,0,0,4,14,0,0,2,5,6,23,8,1,2017,성균관대학교
987,박준은,7,03:16:38,94,13,19,47,40.4%,11,37,29.7%,23,32,71.9%,11,19,4.0,19,2.7,18,3,0,0,7,13,0,0,1,12,7,18,2,0,2017,성균관대학교
988,최우연,16,02:06:43,85,5,35,54,64.8%,4,9,44.4%,3,6,50.0%,18,22,2.0,4,0.3,2,1,0,0,13,9,0,0,3,4,2,15,12,0,2017,성균관대학교
989,우병훈,16,03:19:33,48,3,12,34,35.3%,4,19,21.1%,12,22,54.5%,18,26,2.0,9,0.6,11,6,0,0,12,7,0,0,0,3,1,8,1,0,2017,성균관대학교
990,최희철,16,02:08:48,35,2,14,30,46.7%,1,7,14.3%,4,5,80.0%,7,4,0.0,6,0.4,7,0,0,0,4,5,0,0,1,6,2,4,1,1,2017,성균관대학교
991,박준형,15,03:59:20,30,2,8,14,57.1%,3,12,25.0%,5,10,50.0%,5,14,1.0,19,1.3,7,0,0,0,6,8,0,0,3,3,2,10,6,0,2017,성균관대학교
992,이인근,9,00:52:06,14,1,5,13,38.5%,1,4,25.0%,1,4,25.0%,3,5,0.0,7,0.8,4,0,0,0,0,0,0,0,0,0,3,4,0,0,2017,성균관대학교
993,김대경,3,00:08:30,10,3,1,3,33.3%,2,5,40.0%,2,2,100.0%,0,0,0.0,0,0.0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,2017,성균관대학교
994,임기웅,16,01:04:17,9,0,3,10,30.0%,0,1,0.0%,3,6,50.0%,3,5,0.0,6,0.4,1,0,0,0,5,0,0,0,0,0,0,3,1,0,2017,성균관대학교
995,양승면,16,00:27:12,8,0,4,15,26.7%,0,4,0.0%,0,0,0.0%,3,4,0.0,3,0.2,4,0,0,0,2,2,0,0,0,0,2,5,3,0,2017,성균관대학교
996,금기현,2,00:03:41,0,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,1,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2017,성균관대학교
997,안영준,16,07:29:20,304,19,95,172,55.2%,22,84,26.2%,48,66,72.7%,34,102,8.0,28,1.8,25,23,1,1,14,26,0,0,2,31,10,31,2,0,2017,연세대학교
998,허훈,16,05:32:30,211,13,62,115,53.9%,18,58,31.0%,33,43,76.7%,11,16,1.0,68,4.3,20,1,0,0,7,16,0,0,1,15,4,24,3,2,2017,연세대학교
999,김진용,16,05:56:41,175,10,74,140,52.9%,1,6,16.7%,24,31,77.4%,34,55,5.0,21,1.3,12,18,2,2,16,11,0,0,0,10,1,27,9,0,2017,연세대학교
1000,양재혁,16,08:09:13,164,10,55,97,56.7%,10,33,30.3%,24,32,75.0%,48,67,7.0,19,1.2,16,8,0,0,20,22,0,0,2,7,2,16,10,1,2017,연세대학교
1001,한승희,16,05:37:18,140,8,53,95,55.8%,1,6,16.7%,31,43,72.1%,42,68,6.0,27,1.7,13,11,0,0,17,17,0,0,3,9,2,20,5,0,2017,연세대학교
1002,박지원,16,06:34:57,137,8,46,78,59.0%,9,48,18.8%,18,28,64.3%,25,36,3.0,52,3.3,14,7,1,1,15,21,0,1,4,21,5,17,12,6,2017,연세대학교
1003,김무성,16,05:33:26,78,4,25,55,45.5%,6,30,20.0%,10,16,62.5%,19,21,2.0,33,2.1,18,1,0,0,16,25,0,0,1,10,7,21,17,4,2017,연세대학교
1004,전형준,16,02:05:25,42,2,7,17,41.2%,9,14,64.3%,1,2,50.0%,6,10,1.0,18,1.1,5,2,0,0,5,6,0,0,1,6,2,7,2,1,2017,연세대학교
1005,박찬영,16,01:34:23,35,2,17,26,65.4%,0,5,0.0%,1,2,50.0%,7,8,0.0,10,0.6,7,0,0,0,3,1,0,0,1,8,1,9,0,1,2017,연세대학교
1006,천재민,16,02:58:07,26,1,3,10,30.0%,6,35,17.1%,2,6,33.3%,8,16,1.0,8,0.5,2,0,0,0,9,12,0,0,0,1,0,8,1,2,2017,연세대학교
1007,박민욱,16,01:01:02,20,1,4,12,33.3%,4,9,44.4%,0,0,0.0%,5,8,0.0,5,0.3,3,0,0,0,3,3,0,0,2,2,2,4,1,0,2017,연세대학교
1008,이현민,16,00:47:38,13,0,3,4,75.0%,2,6,33.3%,1,4,25.0%,3,4,0.0,4,0.3,4,0,0,0,3,3,0,0,0,1,0,2,0,0,2017,연세대학교
1009,정해원,16,10:11:49,281,17,52,106,49.1%,51,161,31.7%,24,41,58.5%,21,44,4.0,47,2.9,42,9,0,0,25,12,0,0,4,22,6,33,25,9,2017,조선대학교
1010,이상민,16,06:30:12,126,7,27,88,30.7%,17,70,24.3%,21,30,70.0%,9,34,2.0,28,1.8,13,4,0,0,16,15,0,0,3,7,7,34,18,5,2017,조선대학교
1011,장우녕,16,09:42:56,123,7,34,77,44.2%,12,79,15.2%,19,31,61.3%,41,89,8.0,12,0.8,14,13,0,0,25,22,0,1,1,3,1,19,1,1,2017,조선대학교
1012,박준성,16,05:26:39,109,6,37,78,47.4%,6,39,15.4%,17,23,73.9%,12,31,2.0,18,1.1,10,5,0,0,19,15,0,0,2,10,8,22,4,0,2017,조선대학교
1013,김동균,16,06:54:20,88,5,41,95,43.2%,0,0,0.0%,6,9,66.7%,44,47,5.0,8,0.5,8,6,0,0,21,15,0,0,2,0,0,23,5,3,2017,조선대학교
1014,장용근,16,03:38:00,73,4,21,50,42.0%,10,47,21.3%,1,5,20.0%,10,12,1.0,20,1.3,14,0,0,0,12,10,0,0,1,8,3,39,3,0,2017,조선대학교
1015,양재혁,16,03:38:33,58,3,16,42,38.1%,4,10,40.0%,14,22,63.6%,9,20,1.0,21,1.3,20,1,0,0,14,13,0,0,2,3,3,34,1,0,2017,조선대학교
1016,대경호,16,03:21:26,52,3,17,42,40.5%,5,37,13.5%,3,6,50.0%,9,26,2.0,5,0.3,9,5,0,0,10,13,0,0,0,3,1,11,4,0,2017,조선대학교
1017,조민기,16,02:41:37,23,1,11,25,44.0%,0,0,0.0%,1,2,50.0%,10,23,2.0,3,0.2,5,3,0,0,9,11,0,0,0,0,0,11,2,0,2017,조선대학교
1018,유예준,16,00:46:31,22,1,4,9,44.4%,3,9,33.3%,5,11,45.5%,2,8,0.0,6,0.4,1,1,0,0,1,4,0,0,0,4,1,7,0,0,2017,조선대학교
1019,최인규,16,00:27:57,8,0,2,6,33.3%,1,3,33.3%,1,2,50.0%,2,8,0.0,2,0.1,0,0,0,0,2,2,0,0,1,0,0,5,1,2,2017,조선대학교
1020,양홍석,16,06:48:15,302,18,107,192,55.7%,19,61,31.1%,31,52,59.6%,44,78,7.0,29,1.8,20,19,0,0,20,15,0,0,2,27,14,38,15,1,2017,중앙대학교
1021,김국찬,14,06:21:51,208,14,42,82,51.2%,33,87,37.9%,25,34,73.5%,34,62,6.0,53,3.8,22,10,3,3,11,14,0,0,1,11,6,26,1,1,2017,중앙대학교
1022,이우정,16,07:01:48,174,10,41,76,53.9%,18,58,31.0%,38,50,76.0%,19,50,4.0,68,4.3,25,5,0,0,12,20,0,0,1,17,5,39,22,5,2017,중앙대학교
1023,박진철,15,04:02:49,117,7,51,94,54.3%,0,0,0.0%,15,33,45.5%,43,48,6.0,4,0.3,9,25,3,3,13,14,0,0,1,3,4,22,0,0,2017,중앙대학교
1024,장규호,16,06:44:03,107,6,34,56,60.7%,11,41,26.8%,6,6,100.0%,13,35,3.0,19,1.2,27,7,0,0,14,13,0,1,0,25,3,19,0,0,2017,중앙대학교
1025,강병현,16,03:35:20,107,6,36,61,59.0%,9,26,34.6%,8,9,88.9%,10,20,1.0,11,0.7,10,0,2,2,6,8,0,0,0,19,6,10,3,2,2017,중앙대학교
1026,김우재,15,04:02:22,106,7,47,73,64.4%,0,0,0.0%,12,17,70.6%,26,32,3.0,9,0.6,8,1,0,0,14,14,0,0,0,5,2,12,2,0,2017,중앙대학교
1027,문상옥,14,02:39:30,70,5,29,46,63.0%,3,21,14.3%,3,4,75.0%,8,25,2.0,9,0.6,9,6,4,4,4,9,0,0,0,11,4,11,2,0,2017,중앙대학교
1028,김세창,16,04:56:12,60,3,19,37,51.4%,5,18,27.8%,7,11,63.6%,21,18,2.0,39,2.4,22,0,0,0,8,17,0,0,2,7,3,32,6,0,2017,중앙대학교
1029,이진석,13,02:29:01,27,2,9,19,47.4%,3,12,25.0%,0,3,0.0%,11,40,3.0,18,1.4,4,8,0,0,7,13,0,0,1,1,0,10,6,0,2017,중앙대학교
1030,신민철,8,01:01:03,23,2,7,20,35.0%,2,7,28.6%,3,3,100.0%,8,13,2.0,2,0.3,3,1,0,0,5,4,0,0,0,1,0,4,0,0,2017,중앙대학교
1031,박건호,2,00:28:23,21,10,10,14,71.4%,0,0,0.0%,1,2,50.0%,4,8,6.0,0,0.0,0,2,0,0,2,2,0,0,0,0,1,4,0,0,2017,중앙대학교
1032,성광민,14,01:34:31,15,1,6,15,40.0%,1,8,12.5%,0,0,0.0%,4,8,0.0,6,0.4,4,0,0,0,4,5,0,0,0,1,4,7,8,1,2017,중앙대학교
1033,이기준,10,00:37:50,10,1,2,4,50.0%,1,3,33.3%,3,4,75.0%,0,0,0.0,1,0.1,1,0,0,0,2,0,0,0,0,0,2,2,0,0,2017,중앙대학교
1034,김동환,1,00:20:00,9,9,4,8,50.0%,0,3,0.0%,1,1,100.0%,1,0,1.0,1,1.0,2,0,0,0,2,0,0,0,0,2,0,5,0,0,2017,중앙대학교
1035,이화수,1,00:20:00,4,4,2,7,28.6%,0,1,0.0%,0,1,0.0%,0,3,3.0,2,2.0,1,0,0,0,1,2,0,0,0,1,0,2,0,0,2017,중앙대학교
1036,김수겸,1,00:06:07,3,3,0,1,0.0%,1,2,50.0%,0,2,0.0%,2,1,3.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,중앙대학교
1037,이창학,1,00:06:07,0,0,0,1,0.0%,0,2,0.0%,0,0,0.0%,0,0,0.0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2017,중앙대학교
1038,박태준,3,00:04:48,0,0,0,1,0.0%,0,0,0.0%,0,0,0.0%,2,0,0.0,1,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2017,중앙대학교
1039,김기범,16,08:55:14,271,16,39,71,54.9%,58,189,30.7%,19,33,57.6%,29,55,5.0,12,0.8,18,9,0,0,20,25,0,0,1,24,13,16,16,3,2017,한양대학교
1040,윤성원,16,08:43:27,267,16,80,144,55.6%,28,87,32.2%,23,30,76.7%,66,126,12.0,19,1.2,18,14,0,0,38,16,0,0,2,11,6,27,2,0,2017,한양대학교
1041,손홍준,16,08:59:46,256,16,89,168,53.0%,14,42,33.3%,36,57,63.2%,23,44,4.0,60,3.8,9,3,0,0,14,25,0,0,1,37,15,45,4,1,2017,한양대학교
1042,박상권,16,04:17:30,127,7,46,85,54.1%,6,29,20.7%,17,24,70.8%,20,36,3.0,15,0.9,11,5,0,0,10,13,0,0,0,13,6,18,15,2,2017,한양대학교
1043,박민석,16,05:47:48,118,7,29,69,42.0%,11,33,33.3%,27,40,67.5%,35,50,5.0,21,1.3,6,3,0,0,15,9,0,0,2,13,6,17,5,1,2017,한양대학교
1044,김윤환,16,04:54:01,79,4,22,50,44.0%,5,18,27.8%,20,35,57.1%,8,20,1.0,46,2.9,19,1,0,0,18,19,0,0,3,12,9,23,7,1,2017,한양대학교
1045,배경식,16,03:46:07,65,4,21,53,39.6%,4,15,26.7%,11,15,73.3%,20,44,4.0,6,0.4,3,4,0,0,18,13,0,0,2,5,0,16,0,0,2017,한양대학교
1046,박인환,16,06:16:33,60,3,11,39,28.2%,8,31,25.8%,14,17,82.4%,9,33,2.0,49,3.1,18,1,0,0,12,27,0,0,2,4,2,20,13,3,2017,한양대학교
1047,박민상,16,01:43:40,46,2,13,23,56.5%,6,18,33.3%,2,2,100.0%,5,13,1.0,2,0.1,6,0,0,0,5,10,0,0,0,7,0,5,3,0,2017,한양대학교
1048,이승훈,16,00:15:17,7,0,3,4,75.0%,0,0,0.0%,1,2,50.0%,2,2,0.0,0,0.0,1,0,0,0,0,2,0,0,1,0,1,1,0,0,2017,한양대학교
1049,송수현,16,00:05:37,2,0,1,1,100.0%,0,0,0.0%,0,0,0.0%,1,1,0.0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2017,한양대학교
1050,강보민,15,00:00:00,0,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,한양대학교
1051,김수빈,1,00:00:00,0,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,한양대학교
1052,이진욱,16,10:14:09,240,15,53,124,42.7%,34,75,45.3%,32,46,69.6%,14,53,4.0,73,4.6,30,3,0,0,16,29,0,0,14,10,8,63,5,1,2016,건국대학교
1053,김진유,12,06:10:16,196,16,65,133,48.9%,13,55,23.6%,27,44,61.4%,29,54,6.0,22,1.8,25,2,0,0,9,23,0,0,10,10,3,35,8,1,2016,건국대학교
1054,장문호,13,07:31:28,187,14,62,123,50.4%,12,55,21.8%,27,46,58.7%,45,74,9.0,14,1.1,13,4,0,0,18,12,0,1,28,2,2,35,1,1,2016,건국대학교
1055,김재중,16,08:41:43,152,9,63,140,45.0%,0,1,0.0%,26,45,57.8%,67,65,8.0,3,0.2,22,8,0,0,16,32,0,0,17,1,0,27,14,1,2016,건국대학교
1056,최진광,16,08:55:33,152,9,24,61,39.3%,32,92,34.8%,8,14,57.1%,23,43,4.0,23,1.4,21,0,0,0,13,22,0,0,16,8,4,39,10,2,2016,건국대학교
1057,이승희,16,04:16:07,74,4,7,19,36.8%,18,64,28.1%,6,9,66.7%,20,9,1.0,1,0.1,4,0,0,0,13,23,0,0,5,1,3,9,8,1,2016,건국대학교
1058,서현석,16,03:44:57,66,4,27,69,39.1%,0,0,0.0%,12,20,60.0%,15,35,3.0,0,0.0,0,3,5,6,7,5,0,0,4,0,1,12,3,0,2016,건국대학교
1059,방영기,16,01:40:31,31,1,14,33,42.4%,0,0,0.0%,3,7,42.9%,9,10,1.0,0,0.0,3,1,0,0,5,8,0,0,6,2,0,11,1,1,2016,건국대학교
1060,고행석,11,00:54:18,13,1,5,13,38.5%,1,4,25.0%,0,2,0.0%,0,3,0.0,0,0.0,1,0,0,0,2,5,0,0,1,1,0,2,4,0,2016,건국대학교
1061,이상훈,16,00:20:15,11,0,4,5,80.0%,1,1,100.0%,0,0,0.0%,2,2,0.0,2,0.1,1,0,0,0,1,1,0,0,2,0,0,2,0,0,2016,건국대학교
1062,정겨운,16,01:06:28,9,0,3,15,20.0%,0,2,0.0%,3,6,50.0%,7,6,0.0,0,0.0,2,0,0,0,5,4,0,0,2,1,0,3,0,0,2016,건국대학교
1063,김재훈,10,00:03:22,3,0,0,1,0.0%,1,1,100.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,건국대학교
1064,한상헌,11,00:04:02,2,0,0,1,0.0%,0,0,0.0%,2,2,100.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,건국대학교
1065,최형욱,2,00:00:00,0,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,건국대학교
1066,최석원,5,00:01:51,0,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,건국대학교
1067,김철욱,16,07:33:22,255,15,97,174,55.7%,0,4,0.0%,61,83,73.5%,51,106,9.0,5,0.3,7,5,0,1,17,17,0,0,14,3,1,45,6,2,2016,경희대학교
1068,권혁준,16,07:45:58,157,9,56,119,47.1%,9,33,27.3%,18,26,69.2%,21,32,3.0,26,1.6,24,0,0,0,12,23,0,0,19,8,4,26,4,3,2016,경희대학교
1069,이민영,15,07:02:47,150,10,41,106,38.7%,15,42,35.7%,23,29,79.3%,10,48,3.0,21,1.4,22,1,0,0,13,19,0,0,17,8,6,29,10,3,2016,경희대학교
1070,정지우,16,06:17:55,122,7,39,83,47.0%,11,23,47.8%,11,14,78.6%,10,45,3.0,21,1.3,13,1,0,0,18,33,0,0,7,6,1,36,2,1,2016,경희대학교
1071,박찬호,16,05:52:05,121,7,52,94,55.3%,0,1,0.0%,17,22,77.3%,34,57,5.0,2,0.1,4,2,0,0,22,16,0,0,14,3,0,32,3,1,2016,경희대학교
1072,윤영빈,15,04:59:47,94,6,21,44,47.7%,15,54,27.8%,7,14,50.0%,8,23,2.0,7,0.5,6,2,0,0,12,8,0,0,5,4,2,15,7,1,2016,경희대학교
1073,이성순,9,02:37:17,57,6,25,49,51.0%,2,15,13.3%,1,3,33.3%,6,19,2.0,2,0.2,3,1,0,0,6,2,0,0,4,1,1,6,1,0,2016,경희대학교
1074,최재화,14,04:31:54,56,4,22,46,47.8%,3,16,18.8%,3,9,33.3%,4,28,2.0,20,1.4,11,1,0,0,17,12,0,0,12,2,2,30,1,0,2016,경희대학교
1075,권성진,16,01:48:19,22,1,6,16,37.5%,3,13,23.1%,1,2,50.0%,3,4,0.0,1,0.1,2,0,0,0,1,12,0,0,10,2,1,8,1,0,2016,경희대학교
1076,박세원,10,01:11:11,22,2,8,16,50.0%,0,0,0.0%,6,6,100.0%,5,8,1.0,1,0.1,2,1,0,0,4,4,0,0,3,0,2,4,8,0,2016,경희대학교
1077,맹상훈,3,00:57:20,18,6,2,3,66.7%,4,8,50.0%,2,2,100.0%,3,5,2.0,3,1.0,1,0,0,0,1,5,0,0,0,0,0,4,1,1,2016,경희대학교
1078,최승욱,2,00:57:46,14,7,3,11,27.3%,2,6,33.3%,2,4,50.0%,4,8,6.0,4,2.0,7,1,0,0,4,3,0,0,3,0,0,6,1,0,2016,경희대학교
1079,이건희,6,00:58:54,9,1,4,9,44.4%,0,2,0.0%,1,1,100.0%,1,6,1.0,0,0.0,4,1,0,0,6,4,0,0,2,0,0,2,2,0,2016,경희대학교
1080,하경현,15,00:10:51,5,0,1,2,50.0%,1,1,100.0%,0,0,0.0%,0,2,0.0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,3,1,2016,경희대학교
1081,이창희,16,00:34:34,4,0,0,4,0.0%,0,0,0.0%,4,6,66.7%,0,5,0.0,0,0.0,0,1,0,0,3,0,0,0,2,0,0,3,2,0,2016,경희대학교
1082,최성모,15,07:12:56,211,14,71,122,58.2%,9,27,33.3%,42,55,76.4%,18,57,5.0,32,2.1,17,5,0,1,8,34,0,0,8,12,4,19,3,0,2016,고려대학교
1083,이종현,13,05:36:50,202,15,89,126,70.6%,1,2,50.0%,21,38,55.3%,34,86,9.0,22,1.7,12,37,20,20,4,5,0,0,4,5,0,26,3,0,2016,고려대학교
1084,강상재,13,06:01:46,202,15,74,140,52.9%,13,33,39.4%,15,21,71.4%,30,65,7.0,22,1.7,15,15,0,0,6,24,0,0,12,10,1,34,2,0,2016,고려대학교
1085,김낙현,16,08:03:11,183,11,55,99,55.6%,17,58,29.3%,22,30,73.3%,23,44,4.0,31,1.9,22,2,0,0,10,21,0,0,8,7,2,12,17,2,2016,고려대학교
1086,정희원,16,07:01:52,169,10,31,57,54.4%,30,83,36.1%,17,22,77.3%,19,59,4.0,5,0.3,25,7,0,0,14,19,0,2,10,10,3,23,4,0,2016,고려대학교
1087,박정현,15,04:29:47,148,9,64,118,54.2%,0,0,0.0%,20,41,48.8%,41,46,5.0,6,0.4,11,3,0,0,11,16,0,0,7,1,1,25,2,1,2016,고려대학교
1088,박준영,16,04:07:00,136,8,52,89,58.4%,6,18,33.3%,14,22,63.6%,43,34,4.0,4,0.3,6,6,0,0,14,9,0,0,11,3,0,12,2,0,2016,고려대학교
1089,김윤,16,03:33:15,59,3,11,20,55.0%,11,40,27.5%,4,10,40.0%,4,17,1.0,3,0.2,10,1,0,0,5,10,0,0,4,3,0,7,2,0,2016,고려대학교
1090,최성원,16,03:17:00,44,2,13,29,44.8%,4,11,36.4%,6,11,54.5%,8,12,1.0,17,1.1,14,0,0,0,7,13,0,0,7,1,0,17,2,1,2016,고려대학교
1091,장태빈,16,01:57:43,37,2,15,28,53.6%,1,7,14.3%,4,8,50.0%,3,5,0.0,7,0.4,5,0,0,0,8,7,0,0,2,3,0,8,0,1,2016,고려대학교
1092,김호범,14,00:39:57,15,1,3,8,37.5%,0,1,0.0%,9,10,90.0%,3,7,0.0,5,0.4,5,0,0,0,3,5,0,0,3,1,1,5,0,0,2016,고려대학교
1093,전현우,6,00:58:33,8,1,0,5,0.0%,2,10,20.0%,2,2,100.0%,1,6,1.0,0,0.0,4,0,0,0,2,7,0,0,3,0,0,2,1,0,2016,고려대학교
1094,유태민,3,00:00:00,0,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,고려대학교
1095,유상준,11,00:08:40,0,0,0,2,0.0%,0,1,0.0%,0,0,0.0%,0,0,0.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,고려대학교
1096,문도훈,5,00:11:30,0,0,0,3,0.0%,0,1,0.0%,0,0,0.0%,2,3,1.0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2016,고려대학교
1097,김태영,1,00:00:00,0,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,고려대학교
1098,하도현,16,09:07:37,319,19,121,200,60.5%,8,31,25.8%,53,71,74.6%,76,93,10.0,22,1.4,24,14,3,3,17,21,0,1,15,13,0,42,2,0,2016,단국대학교
1099,권시현,16,09:15:55,263,16,75,149,50.3%,30,83,36.1%,23,38,60.5%,23,31,3.0,15,0.9,30,1,0,0,12,33,0,0,21,19,7,28,7,4,2016,단국대학교
1100,전태영,16,06:16:37,221,13,42,104,40.4%,32,90,35.6%,41,53,77.4%,14,31,2.0,30,1.9,33,4,0,0,13,18,0,0,14,8,2,36,14,6,2016,단국대학교
1101,홍순규,16,08:20:36,153,9,70,132,53.0%,0,0,0.0%,13,23,56.5%,64,114,11.0,23,1.4,15,6,0,0,27,20,0,0,19,2,0,44,0,0,2016,단국대학교
1102,원종훈,16,08:08:09,85,5,19,62,30.6%,12,45,26.7%,11,24,45.8%,10,40,3.0,46,2.9,32,3,0,0,18,44,0,0,21,4,1,30,1,1,2016,단국대학교
1103,이재원,16,04:51:51,69,4,14,32,43.8%,11,32,34.4%,8,11,72.7%,7,20,1.0,7,0.4,3,0,0,0,13,15,0,0,4,1,1,13,1,0,2016,단국대학교
1104,임현택,16,03:16:51,60,3,17,37,45.9%,6,28,21.4%,8,14,57.1%,21,42,3.0,1,0.1,6,4,0,0,10,4,0,0,6,0,0,14,4,2,2016,단국대학교
1105,홍석현,16,00:51:48,37,2,17,22,77.3%,0,1,0.0%,3,5,60.0%,4,9,0.0,2,0.1,2,0,0,0,8,5,0,0,2,3,0,4,1,1,2016,단국대학교
1106,권태완,16,02:06:49,29,1,4,10,40.0%,5,11,45.5%,6,7,85.7%,6,10,1.0,6,0.4,4,1,0,0,5,6,0,0,0,1,1,15,3,2,2016,단국대학교
1107,유진수,15,00:47:36,11,0,2,7,28.6%,2,2,100.0%,1,4,25.0%,1,5,0.0,2,0.1,3,1,0,0,5,2,0,0,0,2,0,8,0,0,2016,단국대학교
1108,양상운,14,00:08:16,4,0,1,1,100.0%,0,0,0.0%,2,2,100.0%,0,1,0.0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,단국대학교
1109,이동주,7,00:00:00,0,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,단국대학교
1110,고성진,9,00:07:55,0,0,0,4,0.0%,0,1,0.0%,0,0,0.0%,2,2,0.0,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2016,단국대학교
1111,변준형,16,08:54:43,260,16,77,137,56.2%,22,94,23.4%,40,59,67.8%,26,63,5.0,60,3.8,29,13,4,5,19,29,0,2,21,17,7,51,13,3,2016,동국대학교
1112,주경식,16,08:00:23,205,12,85,147,57.8%,4,22,18.2%,23,30,76.7%,39,75,7.0,18,1.1,9,2,1,2,32,25,0,1,9,15,3,34,13,2,2016,동국대학교
1113,김광철,15,06:52:50,173,11,55,116,47.4%,8,30,26.7%,39,48,81.3%,30,47,5.0,20,1.3,23,4,0,0,22,20,0,0,14,12,1,42,7,4,2016,동국대학교
1114,김승준,12,04:59:51,129,10,26,62,41.9%,20,66,30.3%,17,22,77.3%,17,50,5.0,9,0.8,19,4,0,0,15,9,0,1,8,5,2,11,2,0,2016,동국대학교
1115,정호상,16,06:08:20,101,6,18,35,51.4%,18,57,31.6%,11,17,64.7%,5,40,2.0,17,1.1,16,0,0,0,17,23,0,0,12,5,0,32,11,2,2016,동국대학교
1116,홍석영,16,04:10:12,98,6,38,79,48.1%,5,7,71.4%,7,12,58.3%,17,40,3.0,6,0.4,5,2,0,0,14,14,0,1,6,5,3,22,3,1,2016,동국대학교
1117,홍석민,13,04:29:27,60,4,24,51,47.1%,3,16,18.8%,3,5,60.0%,17,34,3.0,6,0.5,5,9,0,0,9,16,0,0,8,1,0,10,4,1,2016,동국대학교
1118,윤홍규,13,03:44:44,38,2,19,55,34.5%,0,1,0.0%,0,0,0.0%,19,19,2.0,5,0.4,4,2,0,0,9,19,0,0,4,0,0,13,0,0,2016,동국대학교
1119,한준혁,11,02:41:06,34,3,10,24,41.7%,2,15,13.3%,8,15,53.3%,9,24,3.0,17,1.5,12,0,0,0,11,10,0,1,8,3,2,23,0,0,2016,동국대학교
